cart_id,session_id,user_id,restaurant_id,items_count,cart_value,coupon_applied,discount,delivery_fee,timestamp,abandoned,abandonment_reason
13736,34954,9116,197,2,292.0,False,0.0,59,2026-05-09 14:58:09,True,High Delivery Fee
13737,34956,7546,90,2,387.0,True,94.0,15,2026-08-10 13:57:55,False,
13738,34967,7246,261,1,352.0,True,72.0,25,2026-08-17 07:59:13,False,
13739,34968,1691,130,1,174.0,False,0.0,25,2026-06-25 22:36:34,False,
13740,34971,4270,308,3,337.0,False,0.0,0,2026-07-23 16:07:45,False,
13741,34975,1216,223,3,1138.0,False,0.0,0,2026-07-01 13:05:24,False,
13742,34979,6711,103,2,567.0,False,0.0,0,2026-04-05 17:27:27,False,
13743,34980,3667,385,1,152.0,False,0.0,49,2026-06-20 12:35:25,False,
13744,34982,3770,152,1,411.0,False,0.0,0,2026-05-20 13:24:33,True,Price Too High
13745,34984,2452,61,3,800.0,False,0.0,25,2026-04-14 19:10:27,False,
13746,34989,8974,352,4,1478.0,True,351.0,0,2026-08-06 18:22:11,False,
13747,34996,501,212,2,382.0,False,0.0,0,2026-03-21 11:16:37,False,
13748,35000,4683,436,3,426.0,False,0.0,35,2026-05-28 12:40:37,False,
13749,35005,5973,82,2,161.0,True,18.0,0,2026-08-21 22:35:46,False,
13750,35009,5625,388,4,734.0,False,0.0,0,2026-03-15 13:06:40,False,
13751,35013,1027,107,1,398.0,False,0.0,49,2026-08-03 20:05:01,True,High Delivery Fee
13752,35014,5072,107,2,843.0,True,198.0,49,2026-08-17 14:50:00,False,
13753,35022,5975,262,2,176.0,False,0.0,49,2026-03-26 16:18:27,False,
13754,35027,1458,123,5,864.0,False,0.0,0,2026-04-12 13:17:53,False,
13755,35028,3408,340,3,217.0,True,51.0,0,2026-07-07 13:49:55,False,
13756,35029,9116,68,5,736.0,True,186.0,0,2026-04-29 17:53:51,False,
13757,35031,5989,385,3,433.0,False,0.0,49,2026-04-02 10:28:30,True,High Delivery Fee
13758,35036,8201,45,1,136.0,True,21.0,49,2026-04-23 20:14:47,False,
13759,35038,1399,168,4,1336.0,True,142.0,49,2026-03-11 18:25:46,False,
13760,35041,1620,309,1,194.0,True,46.0,25,2026-04-18 05:55:24,False,
13761,35045,2357,140,2,120.0,False,0.0,35,2026-07-10 07:37:51,False,
13762,35047,1949,280,4,540.0,False,0.0,49,2026-07-16 20:48:17,False,
13763,35051,643,246,2,569.0,False,0.0,0,2026-08-29 20:21:55,False,
13764,35052,320,423,3,325.0,True,54.0,0,2026-06-07 20:53:52,False,
13765,35053,243,230,3,564.0,False,0.0,15,2026-05-23 17:10:46,False,
13766,35056,858,201,3,1414.0,False,0.0,0,2026-07-05 04:50:01,False,
13767,35059,15,379,3,522.0,False,0.0,25,2026-04-20 15:11:41,False,
13768,35061,591,83,2,512.0,False,0.0,0,2026-08-22 11:46:22,False,
13769,35069,2709,282,1,60.0,False,0.0,25,2026-06-02 14:58:16,False,
13770,35071,952,481,3,429.0,True,46.0,0,2026-05-25 20:57:41,False,
13771,35072,8957,97,1,176.0,False,0.0,0,2026-08-13 11:32:17,False,
13772,35077,503,445,1,259.0,False,0.0,0,2026-05-17 13:01:46,True,Changed Mind
13773,35079,9148,460,1,194.0,False,0.0,25,2026-07-31 22:49:04,False,
13774,35081,8899,464,2,483.0,True,77.0,49,2026-03-10 12:47:46,True,High Delivery Fee
13775,35082,5714,423,3,360.0,False,0.0,15,2026-07-15 19:06:16,False,
13776,35087,4399,95,3,472.0,False,0.0,0,2026-05-31 18:05:14,False,
13777,35089,775,326,2,229.0,False,0.0,35,2026-04-28 09:24:40,False,
13778,35091,8842,66,3,189.0,True,20.0,25,2026-04-08 19:09:17,False,
13779,35092,7129,345,3,1579.0,False,0.0,0,2026-04-24 20:28:51,False,
13780,35093,4140,419,2,806.0,False,0.0,0,2026-07-03 13:43:48,False,
13781,35094,4841,368,3,629.0,True,143.0,15,2026-03-09 13:31:44,True,Long Delivery Time
13782,35097,1379,161,3,1123.0,False,0.0,59,2026-08-19 12:11:21,True,High Delivery Fee
13783,35103,9658,264,1,196.0,False,0.0,59,2026-08-24 06:53:10,True,High Delivery Fee
13784,35104,1347,332,2,158.0,False,0.0,25,2026-06-14 11:51:19,False,
13785,35105,3694,388,3,555.0,True,73.0,25,2026-04-20 23:16:50,False,
13786,35108,4227,202,2,171.0,True,50.0,59,2026-03-06 18:24:31,False,
13787,35112,1970,479,1,140.0,True,17.0,0,2026-05-02 09:50:37,False,
13788,35113,2108,432,3,773.0,False,0.0,0,2026-07-12 08:02:44,False,
13789,35114,5921,231,3,582.0,False,0.0,0,2026-04-09 13:06:21,False,
13790,35115,9573,252,1,194.0,True,25.0,0,2026-06-20 20:16:10,False,
13791,35118,6550,422,3,705.0,True,194.0,25,2026-06-03 00:58:07,False,
13792,35120,8208,280,5,1031.0,False,0.0,49,2026-05-20 14:53:20,True,High Delivery Fee
13793,35128,5313,34,2,542.0,False,0.0,0,2026-05-30 20:11:43,True,Price Too High
13794,35130,901,473,3,664.0,False,0.0,0,2026-06-06 16:10:04,True,Price Too High
13795,35134,8631,441,3,637.0,True,127.0,0,2026-03-04 15:44:33,False,
13796,35135,8276,62,4,825.0,False,0.0,0,2026-06-07 21:34:49,False,
13797,35141,7965,447,5,575.0,False,0.0,15,2026-06-23 21:27:59,False,
13798,35142,1204,61,3,610.0,True,105.0,25,2026-05-15 19:37:32,False,
13799,35144,8530,491,3,620.0,False,0.0,35,2026-08-11 14:49:50,True,High Delivery Fee
13800,35147,4484,466,4,679.0,False,0.0,15,2026-08-14 18:34:03,False,
13801,35149,6302,118,1,235.0,False,0.0,15,2026-07-06 19:27:49,True,Price Too High
13802,35155,9192,82,3,182.0,False,0.0,0,2026-04-19 13:08:45,False,
13803,35157,753,195,2,137.0,True,18.0,35,2026-03-24 12:37:41,False,
13804,35158,2259,19,2,598.0,False,0.0,25,2026-08-12 23:00:46,True,Found Better Option
13805,35159,8941,303,1,621.0,False,0.0,15,2026-05-03 13:53:15,False,
13806,35161,4835,235,3,525.0,False,0.0,0,2026-04-04 09:58:04,False,
13807,35164,5610,46,2,186.0,True,44.0,15,2026-05-14 20:45:39,False,
13808,35165,1550,266,4,1091.0,False,0.0,0,2026-05-02 05:10:12,False,
13809,35172,6535,229,2,440.0,False,0.0,0,2026-05-26 16:34:01,False,
13810,35174,3025,113,1,188.0,True,47.0,35,2026-03-07 20:39:15,True,High Delivery Fee
13811,35175,7024,148,3,172.0,False,0.0,49,2026-05-29 12:13:42,False,
13812,35179,8112,462,4,484.0,True,144.0,0,2026-06-29 16:12:04,False,
13813,35180,647,278,5,1259.0,False,0.0,0,2026-05-26 21:32:51,False,
13814,35181,8464,436,1,246.0,True,42.0,0,2026-08-27 13:33:31,False,
13815,35182,6999,497,3,249.0,False,0.0,0,2026-03-09 20:08:51,False,
13816,35185,8556,12,2,436.0,True,58.0,0,2026-07-01 19:49:31,False,
13817,35191,147,254,5,626.0,False,0.0,0,2026-06-06 20:04:42,False,
13818,35193,4518,48,1,182.0,True,29.0,35,2026-03-25 01:41:36,False,
13819,35194,6766,337,1,239.0,False,0.0,0,2026-04-14 12:14:22,False,
13820,35196,2101,354,1,165.0,False,0.0,35,2026-03-08 20:38:55,False,
13821,35200,2485,425,5,1070.0,False,0.0,15,2026-04-14 17:06:43,False,
13822,35202,1898,470,2,395.0,False,0.0,0,2026-03-02 17:46:23,False,
13823,35205,6900,349,3,534.0,True,129.0,0,2026-07-03 21:42:25,False,
13824,35206,9891,40,2,676.0,True,138.0,15,2026-08-01 11:08:17,True,Found Better Option
13825,35208,2607,66,3,300.0,True,46.0,0,2026-07-17 11:16:29,False,
13826,35221,5769,161,5,2050.0,False,0.0,59,2026-04-04 15:50:53,True,High Delivery Fee
13827,35224,2687,60,4,1972.0,True,360.0,0,2026-03-27 10:55:02,False,
13828,35225,3442,85,1,596.0,False,0.0,25,2026-08-04 14:50:36,False,
13829,35227,2613,326,2,297.0,False,0.0,35,2026-07-14 13:22:55,False,
13830,35229,639,381,5,1236.0,False,0.0,0,2026-06-30 14:44:03,False,
13831,35235,5066,351,1,256.0,False,0.0,25,2026-03-05 19:07:19,True,Changed Mind
13832,35236,4250,154,1,57.0,False,0.0,15,2026-06-15 11:07:09,True,Low Cart Value
13833,35239,8840,462,3,383.0,False,0.0,0,2026-08-12 20:20:24,False,
13834,35243,929,421,3,734.0,True,159.0,59,2026-03-31 11:37:53,False,
13835,35246,8866,101,4,576.0,False,0.0,0,2026-03-11 21:45:12,False,
13836,35247,7769,434,2,320.0,False,0.0,25,2026-06-28 22:28:31,False,
13837,35250,7401,305,4,503.0,False,0.0,59,2026-05-02 14:10:10,True,High Delivery Fee
13838,35255,8442,23,2,395.0,True,108.0,35,2026-07-24 08:10:50,True,High Delivery Fee
13839,35256,3823,41,1,225.0,False,0.0,0,2026-05-12 20:38:27,False,
13840,35258,7668,339,3,991.0,False,0.0,15,2026-08-19 21:03:29,False,
13841,35261,6936,154,3,231.0,True,52.0,15,2026-06-15 16:30:06,False,
13842,35262,4141,374,2,469.0,True,71.0,0,2026-07-04 12:04:50,True,Price Too High
13843,35265,7306,355,4,990.0,False,0.0,0,2026-07-08 19:32:56,True,Price Too High
13844,35267,1562,186,5,1227.0,True,140.0,0,2026-07-03 22:20:30,False,
13845,35268,6691,467,2,637.0,False,0.0,15,2026-06-20 19:24:27,False,
13846,35271,793,102,2,612.0,False,0.0,0,2026-06-05 21:16:56,False,
13847,35273,2466,496,2,627.0,False,0.0,25,2026-08-03 12:22:45,False,
13848,35279,6560,222,2,385.0,False,0.0,0,2026-05-17 20:30:38,False,
13849,35280,436,263,4,562.0,False,0.0,0,2026-04-18 20:21:29,False,
13850,35282,2587,62,4,1123.0,False,0.0,49,2026-07-17 03:31:10,True,High Delivery Fee
13851,35285,3036,231,5,1146.0,False,0.0,0,2026-04-20 13:48:45,True,Changed Mind
13852,35286,4007,427,5,940.0,False,0.0,59,2026-07-05 12:32:24,True,High Delivery Fee
13853,35288,7616,21,4,1573.0,False,0.0,0,2026-08-01 10:15:31,False,
13854,35289,9166,203,3,894.0,True,267.0,0,2026-06-25 12:08:06,False,
13855,35292,3540,310,3,418.0,False,0.0,0,2026-05-26 20:57:53,True,Long Delivery Time
13856,35293,1435,276,2,345.0,False,0.0,35,2026-03-23 13:13:33,True,High Delivery Fee
13857,35295,6301,426,3,501.0,False,0.0,15,2026-04-12 19:16:38,False,
13858,35296,2993,183,1,221.0,True,44.0,35,2026-06-04 10:52:17,True,High Delivery Fee
13859,35298,6378,206,3,378.0,True,43.0,49,2026-03-26 18:53:05,True,High Delivery Fee
13860,35300,7690,142,3,1530.0,False,0.0,49,2026-06-04 20:40:45,True,High Delivery Fee
13861,35302,6399,177,1,162.0,True,36.0,25,2026-07-02 21:25:08,False,
13862,35305,9098,460,2,575.0,False,0.0,25,2026-08-13 15:36:35,True,Found Better Option
13863,35306,8464,266,2,738.0,False,0.0,25,2026-03-04 10:55:37,False,
13864,35308,9153,184,4,2039.0,True,585.0,35,2026-07-18 20:44:55,False,
13865,35312,7364,152,2,527.0,False,0.0,25,2026-04-01 22:14:31,False,
13866,35313,7077,104,3,462.0,False,0.0,15,2026-06-16 08:31:59,False,
13867,35315,381,473,2,554.0,True,143.0,0,2026-08-05 22:26:46,False,
13868,35318,490,434,3,567.0,False,0.0,0,2026-07-24 18:41:31,False,
13869,35320,5755,241,4,1232.0,True,193.0,0,2026-05-18 08:27:23,False,
13870,35321,5301,98,1,273.0,True,41.0,0,2026-08-06 20:02:36,False,
13871,35322,627,229,1,161.0,False,0.0,0,2026-04-23 10:10:02,False,
13872,35323,4208,348,2,178.0,False,0.0,35,2026-06-10 17:36:57,False,
13873,35326,8590,66,1,65.0,False,0.0,25,2026-03-14 10:23:46,False,
13874,35329,1858,175,2,177.0,True,50.0,25,2026-08-19 13:39:18,False,
13875,35333,4176,85,1,628.0,False,0.0,25,2026-04-22 19:43:42,False,
13876,35339,891,209,1,226.0,True,63.0,15,2026-03-26 14:52:36,False,
13877,35342,6836,57,2,131.0,False,0.0,35,2026-07-29 08:32:38,False,
13878,35345,7093,426,5,1292.0,False,0.0,15,2026-04-08 16:01:00,False,
13879,35347,6514,387,3,477.0,True,142.0,0,2026-06-08 12:11:48,False,
13880,35353,3829,225,2,301.0,False,0.0,0,2026-03-30 19:18:01,False,
13881,35356,7584,369,4,2710.0,False,0.0,0,2026-03-11 18:39:39,False,
13882,35358,3970,341,4,399.0,False,0.0,49,2026-04-29 13:56:30,True,High Delivery Fee
13883,35361,7881,378,2,400.0,False,0.0,0,2026-08-29 06:19:03,False,
13884,35362,4157,374,2,579.0,False,0.0,35,2026-03-08 18:15:30,True,High Delivery Fee
13885,35363,8392,332,4,348.0,False,0.0,25,2026-08-24 05:33:26,False,
13886,35365,582,447,2,413.0,True,83.0,0,2026-06-23 17:54:35,False,
13887,35367,1379,14,2,1237.0,False,0.0,15,2026-07-08 23:18:45,False,
13888,35368,4956,120,3,375.0,False,0.0,15,2026-05-14 11:02:56,False,
13889,35369,6072,416,4,1122.0,False,0.0,0,2026-03-22 09:31:11,False,
13890,35371,692,362,3,692.0,False,0.0,25,2026-08-18 11:38:49,True,Price Too High
13891,35372,8668,184,2,932.0,False,0.0,35,2026-04-13 11:42:00,False,
13892,35376,8990,482,5,860.0,False,0.0,0,2026-04-25 21:48:16,False,
13893,35378,4455,440,3,340.0,True,38.0,0,2026-07-17 07:22:18,False,
13894,35380,2624,154,3,233.0,False,0.0,15,2026-07-25 17:10:25,False,
13895,35384,3696,387,3,342.0,True,74.0,15,2026-08-09 09:18:52,True,Changed Mind
13896,35385,114,160,4,1834.0,False,0.0,0,2026-04-28 20:41:10,False,
13897,35388,9062,250,2,268.0,True,35.0,0,2026-03-25 14:41:16,True,Changed Mind
13898,35390,5177,427,5,1536.0,True,265.0,0,2026-03-13 11:59:30,False,
13899,35391,9461,196,5,997.0,False,0.0,0,2026-06-11 14:33:12,False,
13900,35397,9678,99,3,281.0,False,0.0,35,2026-07-08 22:42:49,True,High Delivery Fee
13901,35398,6071,176,4,310.0,True,54.0,0,2026-03-19 18:18:06,False,
13902,35405,53,280,3,619.0,False,0.0,0,2026-03-24 10:39:04,False,
13903,35406,2003,220,3,688.0,False,0.0,0,2026-06-18 07:34:59,False,
13904,35407,5127,34,3,600.0,False,0.0,15,2026-07-11 23:42:28,False,
13905,35409,398,208,4,1762.0,True,404.0,25,2026-06-28 12:10:39,False,
13906,35410,5865,284,3,259.0,False,0.0,0,2026-04-26 12:16:47,False,
13907,35412,4073,445,2,486.0,False,0.0,0,2026-07-20 13:32:51,False,
13908,35416,7530,12,2,445.0,False,0.0,0,2026-05-18 11:46:04,False,
13909,35422,4110,85,4,1861.0,False,0.0,0,2026-07-20 13:20:25,True,Changed Mind
13910,35424,1202,475,3,435.0,True,121.0,25,2026-05-17 12:34:44,False,
13911,35428,312,9,2,593.0,False,0.0,25,2026-07-12 17:41:52,True,Long Delivery Time
13912,35433,5556,253,5,848.0,False,0.0,15,2026-05-25 20:44:22,False,
13913,35434,6303,107,3,1791.0,False,0.0,0,2026-04-03 21:14:22,True,Changed Mind
13914,35435,4659,245,1,207.0,True,39.0,0,2026-06-28 23:00:14,False,
13915,35436,4035,465,2,172.0,False,0.0,35,2026-05-13 19:04:09,False,
13916,35437,5114,134,1,182.0,False,0.0,15,2026-08-20 12:08:50,True,Price Too High
13917,35441,460,160,3,984.0,False,0.0,35,2026-07-13 10:11:44,False,
13918,35444,3542,187,2,369.0,False,0.0,15,2026-07-15 18:11:21,False,
13919,35446,6017,441,2,466.0,True,130.0,49,2026-08-12 11:14:25,True,High Delivery Fee
13920,35447,494,112,2,519.0,False,0.0,0,2026-04-26 17:25:01,False,
13921,35448,9309,243,2,185.0,True,53.0,0,2026-08-06 18:09:42,False,
13922,35453,9383,494,2,366.0,True,70.0,0,2026-06-06 09:18:45,False,
13923,35455,1068,118,5,1404.0,False,0.0,15,2026-06-10 20:21:21,False,
13924,35457,5195,430,3,278.0,False,0.0,0,2026-08-15 11:51:59,False,
13925,35461,9098,496,2,694.0,True,88.0,25,2026-07-23 20:48:22,False,
13926,35462,9113,162,2,451.0,True,111.0,0,2026-05-14 11:06:55,False,
13927,35465,1141,427,1,264.0,True,79.0,59,2026-06-15 21:29:16,False,
13928,35469,40,8,1,136.0,True,22.0,49,2026-05-22 21:46:12,True,High Delivery Fee
13929,35473,7125,86,3,391.0,False,0.0,25,2026-07-08 12:40:40,False,
13930,35474,7708,426,3,721.0,False,0.0,15,2026-08-12 21:08:52,False,
13931,35476,2034,335,3,362.0,False,0.0,0,2026-08-20 17:36:17,True,Price Too High
13932,35478,7051,156,3,763.0,True,192.0,25,2026-06-11 03:27:09,False,
13933,35481,8274,267,5,803.0,False,0.0,0,2026-07-31 12:13:18,False,
13934,35482,42,385,3,346.0,True,71.0,49,2026-08-07 13:53:16,True,High Delivery Fee
13935,35485,2246,308,3,361.0,False,0.0,15,2026-08-14 21:36:34,True,Long Delivery Time
13936,35488,12,162,2,650.0,True,67.0,35,2026-04-19 14:45:33,False,
13937,35489,4853,69,2,303.0,False,0.0,0,2026-07-11 23:10:41,False,
13938,35493,9906,438,1,269.0,True,40.0,35,2026-03-21 20:36:56,True,High Delivery Fee
13939,35495,4111,455,5,781.0,False,0.0,59,2026-07-17 20:10:25,True,High Delivery Fee
13940,35496,2453,224,3,588.0,False,0.0,0,2026-08-01 07:35:44,False,
13941,35498,9898,270,1,538.0,False,0.0,25,2026-06-05 10:02:45,True,Found Better Option
13942,35500,6441,352,1,430.0,False,0.0,0,2026-04-06 21:28:00,False,
13943,35502,3681,351,2,639.0,False,0.0,0,2026-06-28 21:58:31,False,
13944,35507,2190,490,3,2277.0,False,0.0,25,2026-04-27 16:06:51,True,Price Too High
13945,35513,6714,116,3,410.0,False,0.0,35,2026-05-22 19:00:06,False,
13946,35515,1603,209,5,1200.0,False,0.0,0,2026-05-28 09:35:11,False,
13947,35521,4672,415,5,1447.0,False,0.0,0,2026-03-04 19:01:56,True,Long Delivery Time
13948,35522,4616,105,3,267.0,False,0.0,25,2026-06-14 19:12:25,True,Found Better Option
13949,35523,6784,83,2,479.0,False,0.0,0,2026-05-09 12:46:46,False,
13950,35525,2880,263,1,132.0,False,0.0,35,2026-08-30 08:33:50,False,
13951,35526,3631,202,1,92.0,True,26.0,59,2026-05-06 10:15:52,False,
13952,35529,2377,99,3,227.0,False,0.0,35,2026-04-06 12:27:18,False,
13953,35532,421,133,4,865.0,True,194.0,25,2026-03-17 12:30:51,False,
13954,35534,4622,65,3,2249.0,False,0.0,0,2026-06-28 13:35:15,False,
13955,35535,635,494,3,513.0,False,0.0,25,2026-05-17 12:08:42,False,
13956,35538,9158,39,2,468.0,False,0.0,25,2026-08-13 16:28:01,False,
13957,35540,3959,185,3,465.0,False,0.0,0,2026-07-15 15:25:54,False,
13958,35542,1107,148,2,188.0,False,0.0,49,2026-04-30 20:04:49,True,High Delivery Fee
13959,35548,409,87,1,437.0,False,0.0,49,2026-06-21 23:56:12,False,
13960,35550,473,24,3,264.0,False,0.0,35,2026-07-25 17:40:42,False,
13961,35552,7167,191,2,570.0,False,0.0,49,2026-08-19 13:42:37,False,
13962,35553,4247,262,5,503.0,False,0.0,0,2026-04-19 09:42:39,False,
13963,35555,9941,34,2,377.0,False,0.0,15,2026-04-16 14:58:29,False,
13964,35556,9306,83,5,846.0,True,217.0,0,2026-05-24 22:39:41,False,
13965,35557,2907,63,3,647.0,True,104.0,25,2026-03-01 22:48:26,False,
13966,35559,9398,474,1,163.0,True,34.0,25,2026-03-26 14:02:05,False,
13967,35562,8609,435,1,205.0,True,40.0,0,2026-07-09 18:46:04,False,
13968,35564,197,441,5,1149.0,False,0.0,49,2026-04-28 16:37:27,True,High Delivery Fee
13969,35573,7592,268,4,1191.0,False,0.0,0,2026-06-20 23:24:03,False,
13970,35575,7641,101,5,586.0,True,75.0,0,2026-08-26 12:04:58,False,
13971,35581,3948,322,1,298.0,False,0.0,0,2026-06-19 13:10:27,False,
13972,35584,9569,259,2,277.0,False,0.0,15,2026-05-03 09:33:39,False,
13973,35586,9914,360,2,113.0,False,0.0,25,2026-08-23 12:52:54,False,
13974,35590,6008,86,4,481.0,True,139.0,25,2026-05-02 13:23:41,False,
13975,35591,8434,190,2,344.0,False,0.0,0,2026-07-04 17:53:32,False,
13976,35593,505,235,1,216.0,False,0.0,0,2026-03-27 18:17:19,False,
13977,35594,6688,145,3,256.0,True,63.0,0,2026-07-10 08:36:23,False,
13978,35595,4865,195,1,92.0,True,11.0,35,2026-08-07 11:05:00,False,
13979,35598,806,296,1,619.0,True,144.0,25,2026-06-05 23:59:31,False,
13980,35600,906,335,2,403.0,False,0.0,15,2026-07-12 23:40:42,False,
13981,35601,2756,387,2,327.0,True,37.0,0,2026-06-27 18:50:59,False,
13982,35606,5884,303,2,1057.0,True,110.0,0,2026-05-04 12:11:42,False,
13983,35607,8103,147,3,656.0,False,0.0,15,2026-04-11 13:58:03,False,
13984,35609,4229,431,5,1024.0,False,0.0,15,2026-06-16 12:13:19,False,
13985,35610,2333,173,4,551.0,False,0.0,49,2026-07-04 16:17:33,True,High Delivery Fee
13986,35611,7660,97,3,593.0,True,123.0,0,2026-04-14 12:07:24,False,
13987,35612,3144,494,3,768.0,True,132.0,25,2026-03-27 06:29:24,False,
13988,35613,1,438,2,435.0,True,69.0,0,2026-06-15 18:46:27,False,
13989,35617,9692,108,5,497.0,True,85.0,0,2026-05-15 12:42:03,False,
13990,35621,15,164,3,399.0,True,118.0,0,2026-07-17 13:42:10,False,
13991,35624,294,435,3,478.0,True,137.0,15,2026-06-29 21:23:03,False,
13992,35627,8694,85,1,579.0,True,91.0,0,2026-06-25 18:47:56,False,
13993,35628,1404,473,1,279.0,False,0.0,0,2026-04-04 08:46:07,False,
13994,35629,5363,436,5,1048.0,False,0.0,35,2026-05-16 13:47:02,False,
13995,35630,4769,431,4,1205.0,False,0.0,15,2026-03-12 11:07:12,False,
13996,35634,1671,473,5,1380.0,False,0.0,0,2026-05-19 06:37:47,True,Found Better Option
13997,35641,5356,416,1,362.0,False,0.0,15,2026-07-07 21:05:06,True,Price Too High
13998,35644,2616,68,3,272.0,False,0.0,0,2026-06-04 06:25:05,False,
13999,35645,4746,482,3,369.0,True,110.0,59,2026-03-11 13:37:19,True,High Delivery Fee
14000,35649,6846,144,2,294.0,False,0.0,0,2026-07-15 20:05:54,False,
14001,35652,4581,290,2,1187.0,False,0.0,0,2026-05-17 09:11:39,True,Long Delivery Time
14002,35653,6894,387,3,551.0,True,67.0,0,2026-04-06 19:06:50,False,
14003,35654,2247,272,2,295.0,True,35.0,15,2026-05-28 06:43:50,False,
14004,35655,6512,170,3,422.0,False,0.0,49,2026-05-28 10:18:18,True,High Delivery Fee
14005,35659,7684,23,2,508.0,False,0.0,35,2026-03-23 12:50:01,False,
14006,35660,3625,112,1,220.0,True,23.0,0,2026-07-09 14:06:57,False,
14007,35663,1225,389,5,949.0,False,0.0,15,2026-03-26 14:39:15,False,
14008,35664,6103,497,3,169.0,True,19.0,25,2026-04-28 12:53:05,False,
14009,35667,2916,243,2,171.0,True,47.0,0,2026-08-30 17:47:01,False,
14010,35668,2049,9,5,1051.0,False,0.0,0,2026-06-26 21:33:58,False,
14011,35671,7663,416,2,484.0,True,118.0,15,2026-04-24 08:45:33,False,
14012,35673,2117,148,2,151.0,False,0.0,49,2026-07-20 17:32:19,False,
14013,35674,2931,194,5,2574.0,False,0.0,25,2026-08-24 14:26:54,False,
14014,35675,4485,121,1,187.0,False,0.0,59,2026-06-27 20:40:01,False,
14015,35677,2692,20,2,365.0,True,40.0,0,2026-03-02 20:36:11,False,
14016,35679,4038,465,3,438.0,False,0.0,0,2026-06-04 21:42:12,True,Changed Mind
14017,35680,7613,157,1,78.0,False,0.0,15,2026-05-16 12:52:13,False,
14018,35682,4739,63,1,210.0,True,51.0,25,2026-06-30 20:05:35,True,Changed Mind
14019,35684,6735,67,1,150.0,False,0.0,15,2026-06-01 05:59:45,False,
14020,35685,5227,195,2,117.0,False,0.0,35,2026-03-19 17:59:20,False,
14021,35686,5829,91,4,1292.0,True,214.0,35,2026-05-16 09:10:37,False,
14022,35689,3514,365,3,418.0,True,108.0,25,2026-03-05 12:03:13,False,
14023,35691,1073,496,4,1327.0,False,0.0,25,2026-05-22 16:06:31,False,
14024,35693,8449,360,2,118.0,True,12.0,25,2026-04-26 22:02:35,False,
14025,35695,7201,124,1,154.0,False,0.0,59,2026-06-16 23:25:40,False,
14026,35696,650,301,2,256.0,False,0.0,0,2026-08-24 21:26:06,False,
14027,35698,4385,132,2,204.0,False,0.0,0,2026-08-20 20:14:23,False,
14028,35700,1301,173,1,140.0,True,28.0,49,2026-04-30 20:38:50,False,
14029,35703,72,482,2,352.0,False,0.0,0,2026-08-03 06:58:28,True,Price Too High
14030,35704,6689,411,2,259.0,True,54.0,49,2026-08-27 12:39:50,True,High Delivery Fee
14031,35706,1061,306,3,412.0,False,0.0,0,2026-08-02 23:33:07,False,
14032,35709,5756,40,2,501.0,False,0.0,0,2026-04-05 18:33:44,False,
14033,35711,8483,389,2,386.0,False,0.0,0,2026-05-05 13:50:01,False,
14034,35712,4187,38,1,400.0,False,0.0,0,2026-06-03 13:59:49,True,Found Better Option
14035,35713,5699,63,3,577.0,False,0.0,25,2026-04-07 22:59:41,True,Price Too High
14036,35718,8788,370,3,307.0,True,71.0,15,2026-04-06 10:19:33,False,
14037,35719,7530,286,1,241.0,False,0.0,49,2026-06-20 18:02:15,True,High Delivery Fee
14038,35721,1347,250,3,491.0,True,54.0,0,2026-03-31 17:27:36,False,
14039,35722,4835,76,2,946.0,True,97.0,49,2026-07-10 07:01:27,True,High Delivery Fee
14040,35723,1012,416,1,321.0,False,0.0,15,2026-07-22 15:45:44,False,
14041,35724,7086,400,1,196.0,False,0.0,0,2026-08-19 15:17:55,False,
14042,35728,2422,360,3,290.0,False,0.0,0,2026-05-03 08:23:49,False,
14043,35734,2346,449,5,440.0,True,102.0,25,2026-07-16 13:52:34,False,
14044,35737,2970,204,2,182.0,False,0.0,25,2026-08-04 22:17:41,False,
14045,35739,5311,296,4,2464.0,True,635.0,25,2026-08-26 11:07:11,False,
14046,35741,5957,62,5,1060.0,False,0.0,49,2026-05-27 12:40:52,False,
14047,35743,1062,168,3,1226.0,True,131.0,49,2026-06-11 20:58:42,True,High Delivery Fee
14048,35746,804,349,2,294.0,False,0.0,25,2026-06-21 08:43:20,False,
14049,35749,8433,163,2,1058.0,True,186.0,0,2026-06-13 18:52:03,False,
14050,35750,2224,364,3,1207.0,True,274.0,59,2026-03-10 12:05:16,False,
14051,35756,3011,238,5,1361.0,True,379.0,0,2026-06-09 20:56:26,False,
14052,35761,6687,169,5,1123.0,True,253.0,0,2026-08-23 12:55:24,False,
14053,35762,2929,29,3,621.0,False,0.0,49,2026-07-25 12:07:16,False,
14054,35763,8335,55,4,524.0,True,81.0,15,2026-06-28 18:17:56,False,
14055,35769,5167,52,4,777.0,False,0.0,25,2026-04-20 06:44:34,False,
14056,35770,6658,206,1,87.0,False,0.0,49,2026-04-02 14:02:46,False,
14057,35772,8789,493,2,237.0,False,0.0,35,2026-05-15 11:29:44,False,
14058,35775,8346,107,5,2733.0,False,0.0,49,2026-06-26 13:41:18,False,
14059,35781,4197,402,2,212.0,True,52.0,0,2026-04-10 12:06:10,False,
14060,35782,6594,260,1,87.0,False,0.0,25,2026-07-22 11:59:14,True,Low Cart Value
14061,35784,831,95,3,620.0,False,0.0,0,2026-04-30 11:24:13,False,
14062,35789,4002,260,2,191.0,False,0.0,25,2026-05-09 13:03:09,False,
