order_id,session_id,user_id,cart_id,restaurant_id,cuisine,items_count,cart_value,discount,delivery_fee,final_order_value,payment_method,delivery_time_mins,rating_given,coupon_applied,timestamp,city
10558,39826,515,15681,272,Biryani,3,295.0,80.0,0,215.0,UPI,23,,True,2026-03-02 21:33:22,Pune
10559,39831,8411,15682,169,South Indian,5,1143.0,127.0,15,1031.0,COD,32,5.0,True,2026-03-07 14:56:19,Pune
10560,39838,9555,15683,147,Thai,3,531.0,132.0,15,414.0,COD,57,1.0,True,2026-06-23 14:18:44,Bangalore
10561,39842,6278,15684,480,North Indian,3,294.0,0.0,35,329.0,Wallet,34,,False,2026-08-17 19:28:59,Chennai
10562,39845,8065,15685,212,Italian,1,232.0,0.0,0,232.0,UPI,29,4.0,False,2026-03-13 19:16:53,Delhi NCR
10563,39846,3410,15686,208,Chinese,4,1439.0,321.0,25,1143.0,Credit Card,16,4.0,True,2026-05-28 12:15:18,Bangalore
10564,39850,8144,15688,176,South Indian,2,112.0,0.0,25,137.0,UPI,31,4.0,False,2026-05-14 22:58:54,Delhi NCR
10565,39865,8216,15691,288,Italian,1,120.0,0.0,25,145.0,Credit Card,30,2.0,False,2026-08-19 12:45:52,Bangalore
10566,39876,2925,15693,314,South Indian,1,227.0,38.0,0,189.0,Debit Card,12,4.0,True,2026-06-05 17:12:06,Hyderabad
10567,39877,9246,15694,212,Italian,2,380.0,0.0,0,380.0,Credit Card,41,,False,2026-03-02 14:05:32,Delhi NCR
10568,39878,4540,15695,436,Thai,2,484.0,0.0,35,519.0,Debit Card,40,4.0,False,2026-07-30 21:54:27,Kolkata
10569,39882,1502,15696,221,Rolls,2,604.0,63.0,0,541.0,Debit Card,47,5.0,True,2026-03-31 19:02:13,Hyderabad
10570,39883,8243,15697,289,South Indian,3,188.0,0.0,25,213.0,Credit Card,19,,False,2026-06-01 12:19:38,Mumbai
10571,39884,9006,15698,357,South Indian,3,762.0,157.0,25,630.0,Credit Card,57,,True,2026-06-07 10:57:27,Kolkata
10572,39885,8667,15699,448,Biryani,2,221.0,56.0,0,165.0,Credit Card,41,4.0,True,2026-07-16 20:42:06,Chennai
10573,39889,448,15700,390,Desserts,3,429.0,117.0,0,312.0,UPI,38,4.0,True,2026-08-09 07:39:06,Lucknow
10574,39890,5378,15701,259,South Indian,3,612.0,0.0,15,627.0,Wallet,45,,False,2026-03-24 17:37:50,Mumbai
10575,39896,2286,15703,17,Chinese,2,506.0,0.0,25,531.0,UPI,34,,False,2026-05-15 16:44:51,Delhi NCR
10576,39897,2849,15704,489,Desserts,3,538.0,0.0,49,587.0,Credit Card,35,5.0,False,2026-03-13 21:55:16,Bangalore
10577,39902,1791,15705,26,Chinese,1,176.0,22.0,25,179.0,UPI,15,4.0,True,2026-08-12 17:16:31,Mumbai
10578,39908,5046,15706,62,Fast Food,5,1411.0,0.0,49,1460.0,UPI,40,,False,2026-06-05 19:11:13,Delhi NCR
10579,39910,6333,15707,375,Chinese,3,392.0,95.0,0,297.0,Wallet,34,3.0,True,2026-04-12 13:48:26,Kolkata
10580,39925,651,15713,292,Biryani,5,816.0,0.0,0,816.0,UPI,50,,False,2026-07-04 08:24:48,Pune
10581,39937,7915,15717,102,Street Food,1,369.0,0.0,15,384.0,UPI,29,5.0,False,2026-04-04 13:14:04,Kolkata
10582,39938,3840,15718,57,Fast Food,3,168.0,0.0,35,203.0,UPI,35,5.0,False,2026-05-11 13:25:44,Bangalore
10583,39939,6173,15719,419,Fast Food,2,789.0,94.0,0,695.0,Wallet,32,5.0,True,2026-08-16 15:06:46,Hyderabad
10584,39945,5309,15721,395,Fast Food,3,344.0,0.0,0,344.0,Debit Card,51,2.0,False,2026-08-08 01:56:12,Delhi NCR
10585,39947,6259,15722,428,North Indian,5,933.0,0.0,0,933.0,UPI,41,5.0,False,2026-05-15 15:07:33,Mumbai
10586,39952,3294,15725,470,North Indian,2,285.0,0.0,0,285.0,Debit Card,31,3.0,False,2026-07-14 22:27:08,Mumbai
10587,39959,1439,15727,468,Healthy Food,2,354.0,0.0,0,354.0,Wallet,45,3.0,False,2026-07-13 20:34:47,Jaipur
10588,39973,8993,15731,298,North Indian,2,445.0,0.0,59,504.0,UPI,50,,False,2026-04-04 19:16:28,Chennai
10589,39974,5578,15732,327,Italian,2,406.0,0.0,35,441.0,UPI,34,4.0,False,2026-05-28 17:26:01,Hyderabad
10590,39976,8739,15733,432,North Indian,3,530.0,0.0,0,530.0,Wallet,24,5.0,False,2026-04-13 20:24:13,Jaipur
10591,39977,9064,15734,113,South Indian,3,828.0,141.0,35,722.0,UPI,37,3.0,True,2026-07-15 10:10:17,Delhi NCR
10592,39981,8898,15736,367,South Indian,3,985.0,216.0,35,804.0,UPI,12,5.0,True,2026-05-03 09:34:50,Mumbai
10593,39982,6088,15737,377,Continental,2,166.0,0.0,0,166.0,UPI,45,4.0,False,2026-06-11 09:09:29,Delhi NCR
10594,39983,8507,15738,395,Fast Food,3,412.0,0.0,49,461.0,Credit Card,42,5.0,False,2026-08-09 14:44:01,Delhi NCR
10595,39985,2486,15739,52,North Indian,2,609.0,0.0,0,609.0,Credit Card,42,4.0,False,2026-08-09 09:20:34,Mumbai
10596,40011,8443,15744,23,North Indian,3,484.0,0.0,0,484.0,UPI,31,5.0,False,2026-08-29 12:50:02,Delhi NCR
10597,40014,7127,15745,196,North Indian,1,220.0,0.0,0,220.0,UPI,48,4.0,False,2026-06-01 22:10:34,Hyderabad
10598,40021,5527,15746,279,Italian,4,1412.0,396.0,35,1051.0,Debit Card,18,5.0,True,2026-03-03 16:39:55,Mumbai
10599,40029,6870,15748,467,South Indian,2,690.0,119.0,15,586.0,Credit Card,42,,True,2026-06-28 08:52:03,Hyderabad
10600,40031,7064,15749,362,Mughlai,1,224.0,0.0,25,249.0,Wallet,46,2.0,False,2026-07-05 17:20:13,Bangalore
10601,40032,4075,15750,444,Biryani,3,772.0,0.0,25,797.0,Debit Card,12,4.0,False,2026-03-21 18:36:21,Bangalore
10602,40041,2889,15754,273,Mughlai,1,455.0,0.0,15,470.0,UPI,25,,False,2026-08-14 17:56:56,Kolkata
10603,40042,8922,15755,267,South Indian,1,164.0,20.0,0,144.0,UPI,23,,True,2026-07-22 12:14:58,Delhi NCR
10604,40047,1374,15756,26,Chinese,3,635.0,65.0,25,595.0,COD,35,5.0,True,2026-06-07 20:35:17,Mumbai
10605,40055,2683,15760,60,South Indian,2,1101.0,0.0,0,1101.0,UPI,12,3.0,False,2026-05-04 14:46:19,Bangalore
10606,40056,9898,15761,111,South Indian,1,361.0,82.0,25,304.0,Wallet,39,,True,2026-03-11 18:51:25,Kolkata
10607,40065,7483,15764,244,North Indian,1,123.0,0.0,25,148.0,UPI,25,5.0,False,2026-04-05 11:07:02,Delhi NCR
10608,40066,6895,15765,5,Biryani,3,330.0,0.0,0,330.0,Wallet,21,3.0,False,2026-06-23 20:58:01,Delhi NCR
10609,40074,364,15766,342,Fast Food,4,770.0,205.0,15,580.0,UPI,23,,True,2026-06-18 03:05:13,Delhi NCR
10610,40076,6218,15767,45,North Indian,3,359.0,0.0,49,408.0,UPI,50,5.0,False,2026-05-31 20:40:10,Jaipur
10611,40079,2108,15769,166,Biryani,3,411.0,80.0,49,380.0,UPI,39,4.0,True,2026-06-03 11:50:25,Jaipur
10612,40086,4207,15771,34,Biryani,2,366.0,0.0,15,381.0,UPI,50,,False,2026-07-11 10:58:23,Kolkata
10613,40087,105,15772,24,Continental,3,212.0,0.0,0,212.0,Debit Card,19,1.0,False,2026-04-02 09:05:23,Delhi NCR
10614,40088,6092,15773,438,Fast Food,2,493.0,0.0,35,528.0,UPI,51,5.0,False,2026-04-21 15:16:27,Bangalore
10615,40092,6925,15775,492,Chinese,3,835.0,0.0,0,835.0,UPI,42,,False,2026-05-23 20:57:54,Pune
10616,40097,2849,15777,283,Fast Food,1,250.0,62.0,0,188.0,COD,31,,True,2026-05-18 19:26:08,Bangalore
10617,40099,3966,15778,139,Pizza,3,561.0,0.0,0,561.0,UPI,39,4.0,False,2026-07-24 08:14:27,Ahmedabad
10618,40101,1816,15779,125,North Indian,3,259.0,48.0,15,226.0,Wallet,45,,True,2026-03-21 19:04:56,Hyderabad
10619,40106,4758,15780,319,North Indian,5,649.0,0.0,0,649.0,Credit Card,57,3.0,False,2026-07-09 12:17:55,Pune
10620,40112,4403,15782,15,North Indian,2,799.0,0.0,0,799.0,UPI,36,2.0,False,2026-05-09 09:47:23,Delhi NCR
10621,40117,5405,15783,34,Biryani,2,529.0,0.0,15,544.0,UPI,49,3.0,False,2026-07-19 11:54:26,Kolkata
10622,40124,6316,15785,314,South Indian,2,299.0,0.0,49,348.0,Wallet,23,,False,2026-06-18 21:37:03,Hyderabad
10623,40125,6835,15786,237,South Indian,2,758.0,200.0,15,573.0,COD,37,4.0,True,2026-07-27 21:17:11,Mumbai
10624,40128,4747,15787,162,North Indian,2,815.0,0.0,35,850.0,UPI,33,,False,2026-06-25 22:08:03,Delhi NCR
10625,40134,347,15789,412,South Indian,3,899.0,0.0,0,899.0,Wallet,27,5.0,False,2026-05-29 12:24:35,Hyderabad
10626,40135,5681,15790,432,North Indian,1,293.0,76.0,0,217.0,UPI,37,2.0,True,2026-08-19 20:43:06,Jaipur
10627,40136,5798,15791,203,Healthy Food,2,616.0,72.0,0,544.0,UPI,27,,True,2026-03-26 11:30:58,Chennai
10628,40139,8155,15793,190,Biryani,5,1022.0,286.0,0,736.0,COD,45,,True,2026-03-27 23:53:45,Hyderabad
10629,40146,7624,15795,63,Chinese,4,1031.0,303.0,0,728.0,UPI,23,5.0,True,2026-06-08 17:05:19,Pune
10630,40149,765,15796,428,North Indian,2,300.0,0.0,15,315.0,COD,55,2.0,False,2026-07-11 15:29:58,Mumbai
10631,40152,5744,15797,122,Desserts,3,296.0,32.0,49,313.0,COD,61,3.0,True,2026-05-27 21:54:04,Bangalore
10632,40155,8678,15798,377,Continental,3,292.0,63.0,0,229.0,Wallet,39,5.0,True,2026-07-07 13:55:18,Delhi NCR
10633,40157,3139,15799,378,South Indian,1,281.0,0.0,0,281.0,Credit Card,49,,False,2026-07-17 15:48:43,Chennai
10634,40160,4465,15800,11,North Indian,4,986.0,0.0,35,1021.0,UPI,20,,False,2026-07-05 13:49:09,Jaipur
10635,40161,6458,15801,187,North Indian,3,876.0,210.0,15,681.0,Wallet,13,5.0,True,2026-04-05 16:55:31,Delhi NCR
10636,40162,6798,15802,18,Street Food,2,384.0,0.0,35,419.0,Wallet,14,3.0,False,2026-06-02 16:42:55,Delhi NCR
10637,40163,9454,15803,197,Fast Food,4,791.0,0.0,59,850.0,UPI,34,5.0,False,2026-05-21 20:20:32,Hyderabad
10638,40164,3428,15804,171,Beverages,2,331.0,0.0,0,331.0,Wallet,14,4.0,False,2026-07-23 19:46:26,Delhi NCR
10639,40166,7426,15806,126,Chinese,2,273.0,64.0,0,209.0,UPI,52,,True,2026-04-15 17:55:13,Ahmedabad
10640,40168,2470,15807,80,Pizza,3,1456.0,0.0,49,1505.0,Wallet,43,2.0,False,2026-07-04 21:59:49,Delhi NCR
10641,40169,558,15808,139,Pizza,2,545.0,0.0,0,545.0,UPI,40,,False,2026-04-08 21:09:24,Ahmedabad
10642,40171,6668,15809,247,Pizza,2,473.0,0.0,49,522.0,Debit Card,48,,False,2026-03-03 21:28:22,Kolkata
10643,40172,6307,15810,75,Street Food,2,468.0,0.0,49,517.0,UPI,33,4.0,False,2026-07-15 17:41:37,Bangalore
10644,40173,4729,15811,411,Biryani,5,575.0,58.0,0,517.0,UPI,12,5.0,True,2026-07-22 22:42:53,Chennai
10645,40176,5209,15812,260,Continental,1,134.0,0.0,25,159.0,Wallet,41,5.0,False,2026-08-13 13:10:44,Bangalore
10646,40184,9306,15816,376,Biryani,1,115.0,0.0,0,115.0,Debit Card,20,2.0,False,2026-05-21 12:30:49,Pune
10647,40185,5628,15817,225,Italian,2,278.0,0.0,49,327.0,COD,30,,False,2026-03-05 20:03:27,Bangalore
10648,40190,2839,15818,320,Street Food,3,360.0,0.0,0,360.0,UPI,37,5.0,False,2026-06-30 07:35:20,Pune
10649,40192,4936,15819,293,Pizza,3,671.0,75.0,0,596.0,UPI,35,,True,2026-06-24 12:25:01,Mumbai
10650,40201,2094,15821,4,Biryani,3,347.0,0.0,0,347.0,Credit Card,21,,False,2026-03-08 12:58:51,Mumbai
10651,40203,4040,15822,496,Fast Food,1,253.0,74.0,0,179.0,UPI,18,3.0,True,2026-07-09 09:31:44,Delhi NCR
10652,40204,5199,15823,39,Chinese,2,484.0,0.0,0,484.0,UPI,39,3.0,False,2026-05-06 11:09:53,Delhi NCR
10653,40208,5303,15824,326,Biryani,2,271.0,0.0,0,271.0,UPI,55,,False,2026-08-14 16:03:43,Bangalore
10654,40211,5524,15825,437,Italian,1,233.0,0.0,35,268.0,Wallet,36,3.0,False,2026-06-17 12:18:52,Hyderabad
10655,40218,3834,15828,403,Fast Food,3,278.0,70.0,0,208.0,COD,25,4.0,True,2026-07-31 09:44:04,Delhi NCR
10656,40224,9567,15830,201,Chinese,5,1580.0,0.0,0,1580.0,COD,36,4.0,False,2026-07-04 20:02:55,Pune
10657,40227,4972,15833,10,Biryani,2,213.0,22.0,25,216.0,UPI,38,3.0,True,2026-03-25 10:13:07,Chennai
10658,40228,240,15834,6,Desserts,1,123.0,0.0,35,158.0,UPI,22,,False,2026-04-05 11:43:15,Hyderabad
10659,40230,2362,15835,497,Fast Food,1,94.0,10.0,25,109.0,UPI,13,5.0,True,2026-05-14 21:22:13,Hyderabad
10660,40234,4748,15836,214,Desserts,5,1792.0,316.0,0,1476.0,UPI,45,,True,2026-06-06 13:46:25,Delhi NCR
10661,40240,529,15837,350,Desserts,1,152.0,0.0,49,201.0,Credit Card,34,5.0,False,2026-06-17 06:51:15,Chennai
10662,40241,1831,15838,189,North Indian,3,616.0,151.0,0,465.0,Wallet,55,,True,2026-08-14 13:50:21,Delhi NCR
10663,40243,2473,15839,13,North Indian,3,449.0,0.0,0,449.0,Wallet,17,4.0,False,2026-04-11 09:39:39,Lucknow
10664,40255,2643,15842,393,Fast Food,2,293.0,35.0,25,283.0,COD,36,,True,2026-04-12 19:14:06,Bangalore
10665,40258,5617,15844,291,Biryani,2,132.0,22.0,35,145.0,Wallet,34,,True,2026-08-07 18:20:57,Hyderabad
10666,40259,2387,15845,393,Fast Food,4,522.0,0.0,25,547.0,UPI,30,,False,2026-08-21 12:33:38,Bangalore
10667,40264,5179,15847,339,Fast Food,4,1230.0,145.0,15,1100.0,UPI,47,,True,2026-07-06 08:20:06,Delhi NCR
10668,40267,4951,15849,500,Biryani,1,297.0,72.0,0,225.0,COD,41,4.0,True,2026-05-26 20:30:38,Mumbai
10669,40271,3072,15851,33,Italian,2,510.0,0.0,25,535.0,COD,23,3.0,False,2026-04-05 03:20:36,Mumbai
10670,40273,4930,15853,75,Street Food,1,275.0,67.0,0,208.0,Wallet,33,4.0,True,2026-06-26 10:20:00,Bangalore
10671,40275,2022,15854,435,Chinese,3,622.0,110.0,0,512.0,UPI,49,,True,2026-06-30 19:07:51,Chennai
10672,40278,6163,15855,189,North Indian,2,295.0,0.0,0,295.0,COD,48,3.0,False,2026-03-10 09:27:37,Delhi NCR
10673,40282,4320,15857,259,South Indian,3,357.0,0.0,15,372.0,UPI,42,,False,2026-05-14 17:45:56,Mumbai
10674,40284,5697,15858,386,Chinese,2,236.0,0.0,25,261.0,Wallet,32,3.0,False,2026-03-21 12:13:08,Kolkata
10675,40288,3135,15860,449,North Indian,3,429.0,0.0,25,454.0,UPI,19,5.0,False,2026-06-14 11:21:48,Bangalore
10676,40295,2134,15862,369,Italian,2,847.0,0.0,0,847.0,Debit Card,16,4.0,False,2026-04-28 01:10:50,Delhi NCR
10677,40297,1001,15863,91,Healthy Food,3,1441.0,339.0,0,1102.0,Credit Card,49,,True,2026-07-01 09:20:13,Pune
10678,40302,5326,15864,61,Chinese,1,199.0,27.0,25,197.0,UPI,63,,True,2026-03-18 16:32:24,Mumbai
10679,40306,336,15866,494,North Indian,5,985.0,0.0,0,985.0,Debit Card,40,5.0,False,2026-03-05 10:11:08,Chennai
10680,40317,8989,15869,8,Desserts,2,408.0,0.0,49,457.0,UPI,68,3.0,False,2026-03-31 19:08:01,Mumbai
10681,40331,9641,15872,2,Continental,2,659.0,0.0,0,659.0,UPI,12,,False,2026-05-28 20:17:35,Delhi NCR
10682,40335,8952,15873,368,Street Food,2,372.0,70.0,15,317.0,Wallet,32,4.0,True,2026-03-13 19:34:18,Delhi NCR
10683,40337,4382,15874,99,Fast Food,3,293.0,0.0,0,293.0,COD,65,,False,2026-06-19 10:34:55,Ahmedabad
10684,40341,2148,15875,340,Biryani,2,173.0,0.0,25,198.0,Wallet,46,4.0,False,2026-03-02 15:05:04,Mumbai
10685,40342,6579,15876,182,Chinese,1,206.0,0.0,0,206.0,UPI,40,3.0,False,2026-03-05 11:59:07,Jaipur
10686,40344,8471,15877,319,North Indian,2,325.0,58.0,35,302.0,UPI,50,,True,2026-05-15 22:05:59,Pune
10687,40357,3690,15879,309,Biryani,3,637.0,111.0,25,551.0,UPI,38,,True,2026-05-04 19:16:34,Mumbai
10688,40360,9926,15880,439,Healthy Food,2,266.0,0.0,0,266.0,Debit Card,37,4.0,False,2026-05-15 07:39:09,Kolkata
10689,40362,5659,15881,326,Biryani,1,105.0,29.0,35,111.0,UPI,48,4.0,True,2026-07-31 18:49:12,Bangalore
10690,40363,6201,15882,132,Italian,3,348.0,0.0,15,363.0,Wallet,22,5.0,False,2026-05-14 16:27:17,Ahmedabad
10691,40366,2637,15883,120,Street Food,2,265.0,41.0,15,239.0,COD,50,1.0,True,2026-06-04 15:42:52,Mumbai
10692,40368,2994,15885,259,South Indian,3,425.0,0.0,0,425.0,UPI,26,4.0,False,2026-06-06 19:26:56,Mumbai
10693,40372,5875,15887,368,Street Food,3,649.0,0.0,15,664.0,COD,39,4.0,False,2026-03-10 12:03:54,Delhi NCR
10694,40374,2832,15889,55,Pizza,3,344.0,0.0,0,344.0,Debit Card,30,5.0,False,2026-03-05 06:51:43,Delhi NCR
10695,40376,8207,15890,180,Beverages,2,561.0,0.0,25,586.0,Credit Card,41,2.0,False,2026-03-15 12:50:19,Bangalore
10696,40377,2492,15891,85,Biryani,4,2494.0,319.0,0,2175.0,UPI,30,,True,2026-04-06 22:30:54,Bangalore
10697,40378,431,15892,195,Italian,2,113.0,33.0,35,115.0,Wallet,12,1.0,True,2026-05-30 09:18:12,Delhi NCR
10698,40379,7057,15893,134,Chinese,5,753.0,0.0,15,768.0,UPI,56,,False,2026-05-28 12:31:22,Bangalore
10699,40384,7208,15896,483,Italian,3,639.0,0.0,0,639.0,Credit Card,29,2.0,False,2026-04-30 17:52:59,Ahmedabad
10700,40393,3341,15897,351,Chinese,5,1661.0,0.0,0,1661.0,Wallet,32,5.0,False,2026-06-19 13:27:47,Kolkata
10701,40401,4325,15900,471,North Indian,2,331.0,0.0,0,331.0,Wallet,20,4.0,False,2026-03-23 19:19:59,Kolkata
10702,40404,9547,15901,289,South Indian,1,73.0,0.0,25,98.0,UPI,21,,False,2026-08-12 18:34:20,Mumbai
10703,40407,8205,15902,22,Thai,3,756.0,78.0,35,713.0,UPI,37,,True,2026-06-15 10:43:50,Hyderabad
10704,40415,7134,15903,126,Chinese,5,655.0,104.0,49,600.0,COD,35,3.0,True,2026-06-28 21:34:19,Ahmedabad
10705,40424,2291,15906,183,Italian,2,499.0,0.0,0,499.0,COD,28,3.0,False,2026-05-16 13:39:49,Delhi NCR
10706,40426,4819,15907,180,Beverages,3,1161.0,0.0,25,1186.0,UPI,27,,False,2026-06-17 14:03:29,Bangalore
10707,40431,3670,15909,347,Street Food,5,1315.0,0.0,25,1340.0,Credit Card,28,,False,2026-05-12 15:38:55,Delhi NCR
10708,40433,5898,15910,430,Italian,4,503.0,0.0,0,503.0,Wallet,33,5.0,False,2026-05-17 20:26:01,Mumbai
10709,40434,7921,15911,137,South Indian,1,89.0,17.0,15,87.0,Wallet,30,4.0,True,2026-03-24 14:39:22,Ahmedabad
10710,40435,4431,15912,99,Fast Food,3,267.0,48.0,0,219.0,UPI,52,4.0,True,2026-04-05 13:50:43,Ahmedabad
10711,40436,5822,15913,190,Biryani,2,461.0,0.0,0,461.0,Debit Card,26,4.0,False,2026-03-13 17:03:23,Hyderabad
10712,40442,9457,15914,254,Healthy Food,2,215.0,56.0,0,159.0,Credit Card,23,3.0,True,2026-04-04 20:31:59,Hyderabad
10713,40449,4873,15919,17,Chinese,2,544.0,0.0,25,569.0,UPI,44,4.0,False,2026-05-09 09:43:42,Delhi NCR
10714,40450,5853,15920,320,Street Food,3,541.0,0.0,0,541.0,UPI,41,2.0,False,2026-03-17 16:25:03,Pune
10715,40453,7437,15921,236,South Indian,2,554.0,0.0,0,554.0,Wallet,14,4.0,False,2026-03-21 08:40:08,Delhi NCR
10716,40454,6257,15922,10,Biryani,2,194.0,0.0,25,219.0,Credit Card,38,,False,2026-03-11 12:47:58,Chennai
10717,40463,158,15923,375,Chinese,1,137.0,17.0,35,155.0,COD,32,,True,2026-04-17 21:14:26,Kolkata
10718,40464,6868,15924,395,Fast Food,2,341.0,0.0,0,341.0,UPI,60,1.0,False,2026-08-27 18:19:42,Delhi NCR
10719,40473,6224,15926,120,Street Food,1,93.0,0.0,15,108.0,UPI,42,4.0,False,2026-03-13 13:42:03,Mumbai
10720,40481,561,15928,65,North Indian,3,2104.0,447.0,0,1657.0,COD,58,,True,2026-04-02 12:06:52,Mumbai
10721,40482,3035,15929,8,Desserts,1,134.0,0.0,49,183.0,COD,37,4.0,False,2026-07-11 23:45:07,Mumbai
10722,40484,1982,15930,110,Healthy Food,3,1643.0,0.0,0,1643.0,Credit Card,18,4.0,False,2026-04-17 16:08:14,Bangalore
10723,40489,9102,15932,299,South Indian,2,480.0,57.0,0,423.0,UPI,44,5.0,True,2026-05-22 13:38:24,Bangalore
10724,40493,2282,15933,211,North Indian,1,204.0,0.0,35,239.0,UPI,23,,False,2026-06-01 20:31:18,Chennai
10725,40495,9002,15935,9,Street Food,3,642.0,0.0,25,667.0,Debit Card,35,5.0,False,2026-04-03 14:03:42,Mumbai
10726,40498,9314,15937,155,Pizza,3,600.0,0.0,0,600.0,Wallet,23,,False,2026-05-10 13:00:31,Bangalore
10727,40499,6292,15938,493,Chinese,4,506.0,0.0,35,541.0,COD,42,,False,2026-05-24 12:01:54,Hyderabad
10728,40503,6973,15939,430,Italian,3,264.0,0.0,0,264.0,Debit Card,21,,False,2026-03-03 06:39:41,Mumbai
10729,40511,4287,15941,247,Pizza,2,461.0,0.0,49,510.0,COD,31,4.0,False,2026-04-18 14:53:41,Kolkata
10730,40512,6806,15942,439,Healthy Food,2,343.0,0.0,15,358.0,Credit Card,52,3.0,False,2026-06-28 09:22:52,Kolkata
10731,40519,7839,15944,158,Street Food,2,297.0,80.0,0,217.0,Credit Card,40,,True,2026-04-13 17:40:29,Bangalore
10732,40524,9371,15945,323,Mughlai,3,1114.0,0.0,0,1114.0,UPI,53,,False,2026-05-10 14:57:35,Ahmedabad
10733,40526,8839,15947,104,Italian,1,241.0,37.0,15,219.0,Wallet,33,,True,2026-08-12 12:54:21,Bangalore
10734,40537,9307,15950,337,North Indian,2,405.0,0.0,0,405.0,UPI,37,,False,2026-06-14 05:41:37,Kolkata
10735,40539,8628,15952,274,Chinese,5,3092.0,588.0,0,2504.0,Debit Card,55,4.0,True,2026-08-16 16:51:14,Hyderabad
10736,40540,5347,15953,218,Italian,4,1653.0,0.0,49,1702.0,Credit Card,42,3.0,False,2026-05-14 21:25:16,Hyderabad
10737,40543,274,15955,236,South Indian,2,611.0,0.0,25,636.0,UPI,20,3.0,False,2026-04-25 11:14:22,Delhi NCR
10738,40559,1810,15958,173,North Indian,2,249.0,72.0,0,177.0,UPI,42,,True,2026-03-02 17:00:44,Kolkata
10739,40561,8145,15959,358,Fast Food,4,2032.0,557.0,25,1500.0,Debit Card,53,1.0,True,2026-03-03 19:11:55,Hyderabad
10740,40572,8226,15962,464,Street Food,4,595.0,163.0,49,481.0,UPI,29,5.0,True,2026-04-20 17:02:09,Delhi NCR
10741,40577,6543,15964,68,Chinese,3,384.0,0.0,0,384.0,UPI,43,1.0,False,2026-04-10 22:33:10,Hyderabad
10742,40580,2464,15966,2,Continental,1,337.0,0.0,0,337.0,UPI,33,5.0,False,2026-06-30 16:21:10,Delhi NCR
10743,40589,3560,15967,254,Healthy Food,3,256.0,50.0,0,206.0,UPI,28,,True,2026-05-09 16:41:27,Hyderabad
10744,40591,3904,15968,380,Italian,3,489.0,0.0,0,489.0,Credit Card,56,,False,2026-04-05 12:59:41,Bangalore
10745,40593,6603,15969,118,Rolls,2,540.0,119.0,15,436.0,UPI,28,,True,2026-08-28 12:02:32,Chennai
10746,40602,2444,15972,59,Pizza,4,719.0,139.0,49,629.0,COD,13,5.0,True,2026-06-06 22:06:53,Mumbai
10747,40603,4318,15973,367,South Indian,5,1614.0,0.0,35,1649.0,Wallet,16,4.0,False,2026-06-08 13:24:12,Mumbai
10748,40605,8350,15974,298,North Indian,4,646.0,0.0,59,705.0,UPI,48,1.0,False,2026-06-12 23:20:48,Chennai
10749,40607,8829,15975,406,Fast Food,3,437.0,0.0,15,452.0,Credit Card,46,4.0,False,2026-04-24 23:52:54,Delhi NCR
10750,40611,7645,15976,431,Chinese,2,390.0,0.0,15,405.0,Wallet,28,,False,2026-06-26 20:41:59,Ahmedabad
10751,40617,4383,15978,85,Biryani,3,1837.0,0.0,25,1862.0,COD,31,4.0,False,2026-03-18 18:34:59,Bangalore
10752,40621,4819,15979,47,North Indian,2,327.0,73.0,25,279.0,Wallet,43,,True,2026-04-19 21:11:30,Bangalore
10753,40623,7171,15980,471,North Indian,1,171.0,0.0,0,171.0,UPI,38,,False,2026-03-29 16:34:17,Kolkata
10754,40626,2391,15981,223,Chinese,4,2160.0,568.0,15,1607.0,UPI,28,3.0,True,2026-05-28 21:33:38,Mumbai
10755,40628,4258,15982,24,Continental,4,236.0,0.0,0,236.0,UPI,27,5.0,False,2026-06-30 23:23:06,Delhi NCR
10756,40636,4848,15986,147,Thai,3,585.0,0.0,0,585.0,UPI,38,4.0,False,2026-06-06 08:29:13,Bangalore
10757,40640,7361,15987,428,North Indian,1,183.0,27.0,15,171.0,Credit Card,25,,True,2026-07-05 18:22:28,Mumbai
10758,40647,6690,15989,170,Desserts,2,378.0,59.0,49,368.0,Credit Card,39,,True,2026-08-12 20:38:50,Jaipur
10759,40650,874,15990,79,Street Food,1,201.0,48.0,25,178.0,UPI,33,,True,2026-04-04 12:14:51,Hyderabad
10760,40651,5411,15991,50,Mughlai,2,472.0,0.0,35,507.0,COD,53,1.0,False,2026-05-15 13:39:38,Bangalore
10761,40654,3913,15993,333,Chinese,1,478.0,0.0,0,478.0,Debit Card,44,,False,2026-08-30 08:11:14,Ahmedabad
10762,40656,701,15994,274,Chinese,5,2814.0,0.0,0,2814.0,UPI,34,5.0,False,2026-06-14 17:58:54,Hyderabad
10763,40657,6264,15995,446,Italian,2,339.0,0.0,15,354.0,Credit Card,19,2.0,False,2026-08-30 17:06:22,Bangalore
10764,40661,6142,15996,354,Street Food,5,858.0,0.0,35,893.0,COD,30,3.0,False,2026-08-24 18:59:18,Delhi NCR
10765,40667,3952,15998,490,Mughlai,3,2151.0,271.0,25,1905.0,Wallet,47,5.0,True,2026-04-26 05:38:00,Mumbai
10766,40668,3165,15999,280,Chinese,2,301.0,0.0,0,301.0,Wallet,48,,False,2026-07-18 20:15:57,Chennai
10767,40679,8046,16000,64,North Indian,5,1134.0,0.0,0,1134.0,Wallet,41,3.0,False,2026-06-21 16:19:45,Mumbai
