session_id,user_id,session_start,session_duration_secs,platform,day_of_week,hour_of_day,is_weekend
36640,3049,2026-05-15 12:51:00,305,Android,Friday,12,False
36641,6258,2026-03-23 13:35:00,420,Android,Monday,13,False
36642,1463,2026-04-22 12:49:00,82,Android,Wednesday,12,False
36643,5725,2026-04-16 10:26:00,218,Android,Thursday,10,False
36644,225,2026-03-07 19:16:00,289,iOS,Saturday,19,True
36645,6716,2026-03-23 17:23:00,361,iOS,Monday,17,False
36646,6919,2026-03-19 11:52:00,70,Android,Thursday,11,False
36647,9354,2026-05-20 20:04:00,438,Android,Wednesday,20,False
36648,8809,2026-07-23 22:25:00,102,Android,Thursday,22,False
36649,2903,2026-08-17 13:00:00,386,Android,Monday,13,False
36650,5288,2026-07-10 21:50:00,505,Android,Friday,21,False
36651,6919,2026-03-24 20:27:00,84,Android,Tuesday,20,False
36652,1862,2026-06-30 20:13:00,433,Web,Tuesday,20,False
36653,7541,2026-05-12 15:20:00,339,Android,Tuesday,15,False
36654,1095,2026-07-22 20:47:00,280,Android,Wednesday,20,False
36655,6345,2026-04-08 00:16:00,137,Android,Wednesday,0,False
36656,3467,2026-05-03 20:37:00,110,Android,Sunday,20,True
36657,2024,2026-05-29 19:39:00,30,Web,Friday,19,False
36658,2212,2026-06-21 21:36:00,824,iOS,Sunday,21,True
36659,8571,2026-08-08 20:51:00,165,Web,Saturday,20,True
36660,9946,2026-08-04 22:06:00,30,Android,Tuesday,22,False
36661,2933,2026-05-02 13:26:00,290,Web,Saturday,13,True
36662,540,2026-03-30 14:43:00,364,Android,Monday,14,False
36663,7255,2026-05-28 15:33:00,599,Android,Thursday,15,False
36664,9203,2026-08-26 21:19:00,266,Android,Wednesday,21,False
36665,779,2026-08-28 16:21:00,470,iOS,Friday,16,False
36666,1613,2026-06-27 21:10:00,209,iOS,Saturday,21,True
36667,8499,2026-08-01 12:28:00,78,Android,Saturday,12,True
36668,2396,2026-03-15 10:23:00,531,iOS,Sunday,10,True
36669,552,2026-07-13 07:43:00,155,Android,Monday,7,False
36670,2703,2026-05-02 15:52:00,288,Android,Saturday,15,True
36671,8679,2026-07-22 20:35:00,62,Android,Wednesday,20,False
36672,1422,2026-07-07 12:58:00,63,Web,Tuesday,12,False
36673,1540,2026-07-26 13:23:00,737,iOS,Sunday,13,True
36674,613,2026-04-03 12:17:00,145,Android,Friday,12,False
36675,6334,2026-03-24 21:42:00,166,Android,Tuesday,21,False
36676,177,2026-03-12 12:19:00,48,iOS,Thursday,12,False
36677,1664,2026-04-12 13:46:00,164,iOS,Sunday,13,True
36678,802,2026-03-02 20:13:00,340,Android,Monday,20,False
36679,2102,2026-08-18 11:58:00,123,Android,Tuesday,11,False
36680,4315,2026-05-21 23:23:00,616,Android,Thursday,23,False
36681,7267,2026-06-27 22:42:00,144,Android,Saturday,22,True
36682,8208,2026-04-12 05:15:00,687,Android,Sunday,5,True
36683,3605,2026-05-24 22:05:00,172,iOS,Sunday,22,True
36684,3531,2026-04-08 15:04:00,49,iOS,Wednesday,15,False
36685,9565,2026-06-18 19:49:00,371,Android,Thursday,19,False
36686,7111,2026-03-15 13:31:00,548,Android,Sunday,13,True
36687,3524,2026-07-27 21:07:00,1200,Android,Monday,21,False
36688,6228,2026-08-24 13:52:00,98,Web,Monday,13,False
36689,1837,2026-05-23 21:38:00,307,Web,Saturday,21,True
36690,8261,2026-06-14 13:10:00,76,Web,Sunday,13,True
36691,4960,2026-03-29 12:38:00,826,Web,Sunday,12,True
36692,1004,2026-06-06 16:40:00,30,iOS,Saturday,16,True
36693,4734,2026-03-03 19:57:00,111,iOS,Tuesday,19,False
36694,9997,2026-06-03 19:00:00,46,Web,Wednesday,19,False
36695,284,2026-03-28 06:57:00,80,Web,Saturday,6,True
36696,4147,2026-03-01 12:32:00,218,Android,Sunday,12,True
36697,5472,2026-06-04 17:24:00,67,Android,Thursday,17,False
36698,7525,2026-08-24 16:26:00,1066,Android,Monday,16,False
36699,342,2026-03-11 21:25:00,42,iOS,Wednesday,21,False
36700,4114,2026-03-25 20:23:00,33,iOS,Wednesday,20,False
36701,6175,2026-06-07 14:29:00,175,iOS,Sunday,14,True
36702,4674,2026-04-21 13:25:00,141,Web,Tuesday,13,False
36703,6455,2026-05-04 20:41:00,282,Android,Monday,20,False
36704,8417,2026-04-05 08:13:00,231,iOS,Sunday,8,True
36705,2503,2026-06-18 20:28:00,30,Android,Thursday,20,False
36706,9351,2026-03-12 16:34:00,70,Android,Thursday,16,False
36707,3549,2026-03-14 22:59:00,30,Android,Saturday,22,True
36708,1578,2026-08-29 07:27:00,852,iOS,Saturday,7,True
36709,7775,2026-05-11 20:21:00,62,Web,Monday,20,False
36710,5309,2026-07-17 18:42:00,221,Android,Friday,18,False
36711,3033,2026-04-22 20:47:00,289,iOS,Wednesday,20,False
36712,7697,2026-05-07 07:51:00,90,Android,Thursday,7,False
36713,8576,2026-08-10 11:39:00,259,Android,Monday,11,False
36714,7735,2026-05-07 12:54:00,689,Android,Thursday,12,False
36715,9809,2026-05-05 16:29:00,472,iOS,Tuesday,16,False
36716,9910,2026-06-02 19:15:00,204,Android,Tuesday,19,False
36717,8136,2026-07-01 19:41:00,501,Android,Wednesday,19,False
36718,6577,2026-06-29 11:56:00,243,Android,Monday,11,False
36719,8761,2026-03-14 11:19:00,98,Android,Saturday,11,True
36720,9311,2026-07-03 19:16:00,30,iOS,Friday,19,False
36721,7346,2026-08-28 17:33:00,295,iOS,Friday,17,False
36722,665,2026-08-14 10:46:00,359,Android,Friday,10,False
36723,4380,2026-04-09 21:04:00,159,Android,Thursday,21,False
36724,2630,2026-06-25 18:14:00,505,Android,Thursday,18,False
36725,9909,2026-03-16 14:06:00,301,iOS,Monday,14,False
36726,2697,2026-07-02 15:25:00,390,Android,Thursday,15,False
36727,5747,2026-08-24 20:30:00,62,iOS,Monday,20,False
36728,3882,2026-05-23 19:58:00,301,Android,Saturday,19,True
36729,7023,2026-07-25 23:51:00,474,iOS,Saturday,23,True
36730,535,2026-03-22 21:23:00,61,Android,Sunday,21,True
36731,6425,2026-07-25 23:54:00,101,Android,Saturday,23,True
36732,9990,2026-07-19 16:42:00,188,Android,Sunday,16,True
36733,4746,2026-05-30 19:43:00,36,Android,Saturday,19,True
36734,3887,2026-07-25 17:00:00,348,Android,Saturday,17,True
36735,8777,2026-04-02 17:01:00,1160,Android,Thursday,17,False
36736,3537,2026-05-06 17:50:00,297,Web,Wednesday,17,False
36737,1323,2026-05-19 21:15:00,153,iOS,Tuesday,21,False
36738,6630,2026-04-20 14:46:00,204,iOS,Monday,14,False
36739,6638,2026-05-09 17:46:00,98,iOS,Saturday,17,True
36740,9864,2026-05-08 15:03:00,57,iOS,Friday,15,False
36741,4311,2026-06-27 14:13:00,30,Android,Saturday,14,True
36742,9815,2026-04-02 13:17:00,903,Android,Thursday,13,False
36743,6091,2026-04-12 20:39:00,1172,iOS,Sunday,20,True
36744,5588,2026-03-28 13:14:00,598,Web,Saturday,13,True
36745,3448,2026-07-21 15:08:00,100,Android,Tuesday,15,False
36746,8189,2026-04-29 19:42:00,190,iOS,Wednesday,19,False
36747,7282,2026-07-15 21:09:00,757,iOS,Wednesday,21,False
36748,6798,2026-05-21 09:55:00,41,Android,Thursday,9,False
36749,7301,2026-04-11 17:19:00,1034,iOS,Saturday,17,True
36750,1528,2026-06-02 12:44:00,469,Android,Tuesday,12,False
36751,3159,2026-03-19 12:29:00,60,Android,Thursday,12,False
36752,1867,2026-07-05 06:08:00,30,Android,Sunday,6,True
36753,3551,2026-04-20 19:26:00,309,iOS,Monday,19,False
36754,3844,2026-05-24 12:30:00,349,iOS,Sunday,12,True
36755,2096,2026-04-05 21:40:00,221,iOS,Sunday,21,True
36756,5896,2026-08-16 17:18:00,446,iOS,Sunday,17,True
36757,7623,2026-05-06 09:56:00,156,iOS,Wednesday,9,False
36758,574,2026-07-02 10:13:00,124,Android,Thursday,10,False
36759,9556,2026-03-25 17:25:00,309,Web,Wednesday,17,False
36760,6353,2026-06-11 23:34:00,893,iOS,Thursday,23,False
36761,4311,2026-04-19 08:30:00,215,Android,Sunday,8,True
36762,2232,2026-08-30 06:00:00,30,Android,Sunday,6,True
36763,8808,2026-05-14 09:29:00,1116,Android,Thursday,9,False
36764,2824,2026-08-14 17:19:00,144,Web,Friday,17,False
36765,2248,2026-04-01 12:10:00,30,Android,Wednesday,12,False
36766,7516,2026-08-18 20:12:00,236,Android,Tuesday,20,False
36767,6083,2026-04-13 13:45:00,87,Android,Monday,13,False
36768,9296,2026-07-20 13:08:00,1048,Android,Monday,13,False
36769,1383,2026-05-24 19:41:00,292,Android,Sunday,19,True
36770,5577,2026-03-31 13:40:00,180,iOS,Tuesday,13,False
36771,7550,2026-03-31 21:03:00,59,Android,Tuesday,21,False
36772,1775,2026-07-01 23:11:00,178,Android,Wednesday,23,False
36773,2662,2026-05-20 14:38:00,814,iOS,Wednesday,14,False
36774,8578,2026-06-20 02:12:00,263,Web,Saturday,2,True
36775,7437,2026-07-09 12:44:00,681,Web,Thursday,12,False
36776,7802,2026-03-25 18:11:00,41,iOS,Wednesday,18,False
36777,8733,2026-03-03 13:20:00,30,Android,Tuesday,13,False
36778,4580,2026-03-18 22:52:00,30,iOS,Wednesday,22,False
36779,5220,2026-03-06 18:03:00,210,iOS,Friday,18,False
36780,5957,2026-06-16 19:36:00,30,iOS,Tuesday,19,False
36781,2920,2026-04-14 23:23:00,539,iOS,Tuesday,23,False
36782,8099,2026-05-07 14:18:00,450,Web,Thursday,14,False
36783,9897,2026-05-25 18:00:00,123,Android,Monday,18,False
36784,2523,2026-05-05 17:19:00,664,Web,Tuesday,17,False
36785,222,2026-04-14 16:53:00,71,Android,Tuesday,16,False
36786,5336,2026-06-02 20:06:00,547,Web,Tuesday,20,False
36787,9466,2026-08-08 09:48:00,80,Web,Saturday,9,True
36788,2099,2026-06-05 20:43:00,107,Android,Friday,20,False
36789,9442,2026-04-13 19:01:00,52,iOS,Monday,19,False
36790,4132,2026-06-20 07:00:00,43,iOS,Saturday,7,True
36791,2045,2026-03-21 22:38:00,77,Android,Saturday,22,True
36792,876,2026-05-07 22:21:00,875,Android,Thursday,22,False
36793,5315,2026-07-22 21:42:00,229,iOS,Wednesday,21,False
36794,2180,2026-06-02 22:53:00,176,iOS,Tuesday,22,False
36795,4681,2026-08-05 13:47:00,312,Android,Wednesday,13,False
36796,4758,2026-08-11 13:18:00,68,iOS,Tuesday,13,False
36797,1487,2026-05-20 16:38:00,493,Android,Wednesday,16,False
36798,1633,2026-06-04 15:12:00,510,Android,Thursday,15,False
36799,7484,2026-07-23 12:57:00,88,iOS,Thursday,12,False
36800,469,2026-06-19 10:40:00,147,iOS,Friday,10,False
36801,8240,2026-08-01 19:53:00,170,Android,Saturday,19,True
36802,834,2026-03-06 17:45:00,267,Android,Friday,17,False
36803,9713,2026-08-25 09:41:00,247,Web,Tuesday,9,False
36804,2355,2026-03-19 10:57:00,513,Android,Thursday,10,False
36805,4708,2026-06-06 12:57:00,72,Android,Saturday,12,True
36806,3805,2026-06-27 08:13:00,307,Android,Saturday,8,True
36807,3477,2026-05-20 07:36:00,232,Android,Wednesday,7,False
36808,6174,2026-05-09 03:55:00,30,iOS,Saturday,3,True
36809,1214,2026-07-28 08:54:00,245,Web,Tuesday,8,False
36810,7710,2026-04-27 10:50:00,605,iOS,Monday,10,False
36811,2313,2026-08-23 15:29:00,97,Android,Sunday,15,True
36812,8805,2026-04-04 07:26:00,580,Web,Saturday,7,True
36813,9111,2026-06-18 21:43:00,137,Android,Thursday,21,False
36814,5467,2026-04-20 13:19:00,30,Android,Monday,13,False
36815,7886,2026-05-01 11:24:00,1088,Android,Friday,11,False
36816,2011,2026-07-08 05:17:00,148,Android,Wednesday,5,False
36817,6802,2026-07-17 07:36:00,892,Android,Friday,7,False
36818,8375,2026-07-31 18:11:00,736,Android,Friday,18,False
36819,2415,2026-06-06 14:11:00,257,Android,Saturday,14,True
36820,1937,2026-05-05 17:31:00,130,Android,Tuesday,17,False
36821,5598,2026-05-07 17:19:00,118,Web,Thursday,17,False
36822,8203,2026-03-01 20:57:00,98,Android,Sunday,20,True
36823,6912,2026-04-25 07:01:00,73,Android,Saturday,7,True
36824,1051,2026-04-26 12:38:00,191,Android,Sunday,12,True
36825,4540,2026-04-15 12:14:00,800,iOS,Wednesday,12,False
36826,9647,2026-07-06 21:17:00,1200,iOS,Monday,21,False
36827,6573,2026-04-10 08:14:00,324,Android,Friday,8,False
36828,3868,2026-05-30 11:32:00,257,Android,Saturday,11,True
36829,1802,2026-04-17 08:19:00,91,Web,Friday,8,False
36830,439,2026-06-13 11:12:00,79,Android,Saturday,11,True
36831,3053,2026-06-28 11:58:00,242,Web,Sunday,11,True
36832,9632,2026-07-21 12:49:00,30,Android,Tuesday,12,False
36833,8717,2026-05-10 20:28:00,308,iOS,Sunday,20,True
36834,7059,2026-04-03 19:21:00,602,Android,Friday,19,False
36835,1265,2026-05-09 08:52:00,94,iOS,Saturday,8,True
36836,6541,2026-05-27 16:00:00,1181,Android,Wednesday,16,False
36837,264,2026-06-15 12:58:00,126,Android,Monday,12,False
36838,8560,2026-07-16 20:59:00,242,Android,Thursday,20,False
36839,394,2026-08-22 23:14:00,270,Web,Saturday,23,True
36840,2720,2026-05-10 14:32:00,213,iOS,Sunday,14,True
36841,2980,2026-08-28 12:05:00,238,Android,Friday,12,False
36842,9237,2026-05-19 12:19:00,295,Android,Tuesday,12,False
36843,6136,2026-06-21 20:46:00,194,Web,Sunday,20,True
36844,5940,2026-03-08 14:34:00,175,iOS,Sunday,14,True
36845,1949,2026-03-21 11:31:00,1200,Android,Saturday,11,True
36846,1269,2026-04-14 08:45:00,230,Android,Tuesday,8,False
36847,8366,2026-05-14 19:09:00,339,Web,Thursday,19,False
36848,540,2026-04-08 08:13:00,170,Android,Wednesday,8,False
36849,7388,2026-08-03 10:19:00,174,iOS,Monday,10,False
36850,2577,2026-08-19 19:23:00,83,iOS,Wednesday,19,False
36851,4529,2026-04-20 01:39:00,766,Android,Monday,1,False
36852,2204,2026-04-24 07:34:00,272,Web,Friday,7,False
36853,3347,2026-07-10 09:06:00,30,iOS,Friday,9,False
36854,6460,2026-06-23 13:04:00,1200,Android,Tuesday,13,False
36855,242,2026-05-26 22:40:00,762,Android,Tuesday,22,False
36856,8316,2026-04-24 07:59:00,158,Android,Friday,7,False
36857,4621,2026-05-14 12:51:00,567,Android,Thursday,12,False
36858,4273,2026-04-16 08:13:00,746,Android,Thursday,8,False
36859,5733,2026-05-02 13:50:00,708,Web,Saturday,13,True
36860,1913,2026-06-30 09:17:00,78,iOS,Tuesday,9,False
36861,4028,2026-03-30 18:05:00,187,iOS,Monday,18,False
36862,8547,2026-06-23 11:39:00,948,Android,Tuesday,11,False
36863,3760,2026-04-26 09:33:00,458,Android,Sunday,9,True
36864,1490,2026-07-20 12:40:00,1200,Android,Monday,12,False
36865,3727,2026-03-23 10:49:00,113,Web,Monday,10,False
36866,3302,2026-04-04 18:19:00,30,Web,Saturday,18,True
36867,1345,2026-05-18 10:30:00,30,Android,Monday,10,False
36868,8413,2026-06-19 09:37:00,413,iOS,Friday,9,False
36869,8544,2026-05-09 17:15:00,159,Android,Saturday,17,True
36870,3934,2026-06-18 07:53:00,317,iOS,Thursday,7,False
36871,2855,2026-03-14 19:54:00,139,iOS,Saturday,19,True
36872,9045,2026-05-07 20:33:00,30,Android,Thursday,20,False
36873,4993,2026-05-05 06:09:00,225,Android,Tuesday,6,False
36874,9925,2026-07-20 15:36:00,562,Android,Monday,15,False
36875,8370,2026-08-18 12:03:00,181,Android,Tuesday,12,False
36876,6383,2026-06-01 11:02:00,31,Android,Monday,11,False
36877,1460,2026-04-15 14:34:00,164,iOS,Wednesday,14,False
36878,1829,2026-05-25 05:04:00,402,iOS,Monday,5,False
36879,2167,2026-04-19 12:14:00,30,Web,Sunday,12,True
36880,5945,2026-06-27 18:50:00,206,Android,Saturday,18,True
36881,7120,2026-08-30 22:41:00,30,Web,Sunday,22,True
36882,8044,2026-04-19 17:29:00,45,iOS,Sunday,17,True
36883,5744,2026-07-11 21:34:00,93,Android,Saturday,21,True
36884,3684,2026-03-30 08:00:00,30,Web,Monday,8,False
36885,7441,2026-06-03 11:40:00,31,iOS,Wednesday,11,False
36886,7917,2026-07-12 21:21:00,457,Android,Sunday,21,True
36887,3492,2026-03-18 22:02:00,391,Web,Wednesday,22,False
36888,181,2026-08-07 21:51:00,109,Android,Friday,21,False
36889,9071,2026-03-17 13:23:00,430,Web,Tuesday,13,False
36890,8115,2026-07-02 21:16:00,685,Android,Thursday,21,False
36891,8306,2026-03-28 20:08:00,495,iOS,Saturday,20,True
36892,6541,2026-06-17 08:45:00,430,Android,Wednesday,8,False
36893,955,2026-04-03 23:55:00,149,Android,Friday,23,False
36894,8594,2026-03-08 13:34:00,418,iOS,Sunday,13,True
36895,7476,2026-03-03 18:57:00,301,iOS,Tuesday,18,False
36896,2959,2026-06-10 07:44:00,103,Android,Wednesday,7,False
36897,2999,2026-04-15 13:46:00,53,Android,Wednesday,13,False
36898,6861,2026-08-17 13:24:00,40,Android,Monday,13,False
36899,4115,2026-08-01 18:09:00,747,Web,Saturday,18,True
36900,8791,2026-07-11 13:01:00,1200,Android,Saturday,13,True
36901,4390,2026-06-26 21:12:00,311,Android,Friday,21,False
36902,9548,2026-06-01 14:55:00,507,iOS,Monday,14,False
36903,7204,2026-04-05 11:28:00,141,iOS,Sunday,11,True
36904,1201,2026-04-02 19:50:00,168,Web,Thursday,19,False
36905,2227,2026-04-09 12:13:00,358,Web,Thursday,12,False
36906,8675,2026-06-07 21:11:00,347,iOS,Sunday,21,True
36907,7393,2026-03-09 22:30:00,746,Android,Monday,22,False
36908,7018,2026-03-09 11:03:00,61,Android,Monday,11,False
36909,9441,2026-07-07 20:56:00,119,Android,Tuesday,20,False
36910,9061,2026-08-23 19:23:00,415,iOS,Sunday,19,True
36911,5511,2026-08-05 01:22:00,237,Android,Wednesday,1,False
36912,1383,2026-04-02 01:06:00,402,Android,Thursday,1,False
36913,9437,2026-03-20 07:45:00,210,iOS,Friday,7,False
36914,3607,2026-06-26 02:12:00,170,Android,Friday,2,False
36915,3154,2026-08-13 15:16:00,489,Android,Thursday,15,False
36916,8896,2026-05-03 00:39:00,755,Web,Sunday,0,True
36917,7531,2026-03-13 17:50:00,42,iOS,Friday,17,False
36918,4182,2026-03-17 18:13:00,72,iOS,Tuesday,18,False
36919,3868,2026-06-27 13:50:00,112,Android,Saturday,13,True
36920,9956,2026-08-07 14:15:00,283,Android,Friday,14,False
36921,3019,2026-07-04 18:43:00,572,iOS,Saturday,18,True
36922,8093,2026-05-17 12:49:00,1200,iOS,Sunday,12,True
36923,7509,2026-07-13 08:44:00,294,Android,Monday,8,False
36924,500,2026-06-26 11:58:00,30,Android,Friday,11,False
36925,8550,2026-06-21 10:13:00,89,Android,Sunday,10,True
36926,7168,2026-05-28 10:55:00,1200,iOS,Thursday,10,False
36927,7529,2026-03-09 11:15:00,129,Android,Monday,11,False
36928,9118,2026-06-03 18:41:00,679,Android,Wednesday,18,False
36929,7781,2026-03-14 13:11:00,299,iOS,Saturday,13,True
36930,4892,2026-07-26 10:52:00,38,iOS,Sunday,10,True
36931,4401,2026-04-01 14:10:00,203,Web,Wednesday,14,False
36932,6630,2026-03-22 20:40:00,571,iOS,Sunday,20,True
36933,5998,2026-08-17 21:03:00,187,Android,Monday,21,False
36934,6416,2026-04-01 18:02:00,120,Web,Wednesday,18,False
36935,6405,2026-06-14 00:26:00,536,iOS,Sunday,0,True
36936,21,2026-07-19 12:25:00,612,iOS,Sunday,12,True
36937,6617,2026-05-09 07:10:00,314,Android,Saturday,7,True
36938,2736,2026-07-29 20:59:00,40,Android,Wednesday,20,False
36939,9085,2026-07-27 13:20:00,235,Android,Monday,13,False
36940,5899,2026-05-13 12:13:00,78,Android,Wednesday,12,False
36941,2375,2026-07-12 13:00:00,173,Android,Sunday,13,True
36942,5266,2026-06-30 10:06:00,193,Android,Tuesday,10,False
36943,2487,2026-04-28 14:54:00,235,Android,Tuesday,14,False
36944,7015,2026-07-26 10:40:00,693,iOS,Sunday,10,True
36945,8315,2026-05-27 20:42:00,280,iOS,Wednesday,20,False
36946,7877,2026-08-07 14:29:00,527,iOS,Friday,14,False
36947,9340,2026-08-30 18:05:00,297,Android,Sunday,18,True
36948,2653,2026-06-01 23:31:00,561,Android,Monday,23,False
36949,6335,2026-05-17 21:40:00,187,Android,Sunday,21,True
36950,294,2026-08-17 07:06:00,1200,Android,Monday,7,False
36951,6097,2026-06-05 14:37:00,706,iOS,Friday,14,False
36952,7742,2026-06-07 12:45:00,214,Android,Sunday,12,True
36953,7205,2026-07-28 19:04:00,209,Android,Tuesday,19,False
36954,3298,2026-06-05 22:15:00,366,Android,Friday,22,False
36955,9071,2026-07-31 18:43:00,634,Web,Friday,18,False
36956,6360,2026-08-29 13:46:00,1144,Android,Saturday,13,True
36957,7434,2026-05-03 16:02:00,1200,iOS,Sunday,16,True
36958,5113,2026-07-04 20:15:00,973,Android,Saturday,20,True
36959,5608,2026-06-12 05:45:00,221,Android,Friday,5,False
36960,5504,2026-03-11 14:58:00,89,Android,Wednesday,14,False
36961,6797,2026-07-07 13:28:00,254,Android,Tuesday,13,False
36962,3295,2026-03-29 14:09:00,526,Android,Sunday,14,True
36963,9024,2026-06-11 13:11:00,646,Android,Thursday,13,False
36964,6056,2026-06-21 15:48:00,371,Web,Sunday,15,True
36965,1540,2026-05-09 14:08:00,99,iOS,Saturday,14,True
36966,5320,2026-06-19 12:15:00,153,Android,Friday,12,False
36967,6698,2026-03-17 15:24:00,30,Web,Tuesday,15,False
36968,6001,2026-03-21 20:14:00,512,Android,Saturday,20,True
36969,1712,2026-07-01 12:07:00,1200,Android,Wednesday,12,False
36970,2260,2026-04-15 10:13:00,697,Web,Wednesday,10,False
36971,9154,2026-05-30 21:08:00,44,iOS,Saturday,21,True
36972,678,2026-06-03 22:17:00,63,Android,Wednesday,22,False
36973,3121,2026-08-15 22:01:00,200,Android,Saturday,22,True
36974,6370,2026-05-01 13:25:00,276,iOS,Friday,13,False
36975,3242,2026-06-07 17:46:00,382,iOS,Sunday,17,True
36976,9632,2026-05-15 16:47:00,33,Android,Friday,16,False
36977,9928,2026-05-01 21:34:00,623,iOS,Friday,21,False
36978,391,2026-04-04 23:24:00,81,Android,Saturday,23,True
36979,9293,2026-06-12 17:33:00,192,iOS,Friday,17,False
36980,6776,2026-07-18 20:04:00,1200,Android,Saturday,20,True
36981,3306,2026-03-18 06:20:00,378,Android,Wednesday,6,False
36982,1726,2026-03-22 21:21:00,777,Android,Sunday,21,True
36983,7829,2026-05-02 21:00:00,56,Android,Saturday,21,True
36984,6878,2026-04-20 21:13:00,633,iOS,Monday,21,False
36985,7095,2026-03-21 15:54:00,30,iOS,Saturday,15,True
36986,8510,2026-03-23 21:28:00,84,iOS,Monday,21,False
36987,8010,2026-08-07 11:06:00,121,Web,Friday,11,False
36988,6454,2026-04-07 08:15:00,350,iOS,Tuesday,8,False
36989,8353,2026-07-05 19:51:00,437,Android,Sunday,19,True
36990,601,2026-04-24 20:02:00,761,Web,Friday,20,False
36991,3567,2026-03-11 22:51:00,128,Android,Wednesday,22,False
36992,1800,2026-03-13 10:53:00,144,Web,Friday,10,False
36993,7106,2026-05-08 07:32:00,75,Android,Friday,7,False
36994,3263,2026-03-11 06:17:00,368,iOS,Wednesday,6,False
36995,9732,2026-07-20 12:01:00,512,Android,Monday,12,False
36996,3026,2026-07-26 06:13:00,246,Android,Sunday,6,True
36997,8972,2026-07-29 21:28:00,30,Android,Wednesday,21,False
36998,5112,2026-06-27 20:38:00,327,iOS,Saturday,20,True
36999,5336,2026-05-12 22:14:00,248,Web,Tuesday,22,False
37000,2348,2026-03-23 19:42:00,206,Android,Monday,19,False
37001,5673,2026-07-25 15:50:00,158,Android,Saturday,15,True
37002,6489,2026-06-16 19:27:00,77,iOS,Tuesday,19,False
37003,7710,2026-06-26 13:08:00,373,iOS,Friday,13,False
37004,5654,2026-03-15 12:33:00,506,iOS,Sunday,12,True
37005,5206,2026-03-06 19:42:00,546,Android,Friday,19,False
37006,9918,2026-06-16 10:52:00,178,Android,Tuesday,10,False
37007,5973,2026-08-20 04:53:00,532,Android,Thursday,4,False
37008,1708,2026-07-27 14:55:00,822,Web,Monday,14,False
37009,9015,2026-07-06 12:24:00,76,Android,Monday,12,False
37010,9581,2026-05-16 22:36:00,1200,iOS,Saturday,22,True
37011,5683,2026-08-16 23:12:00,30,iOS,Sunday,23,True
37012,4326,2026-05-11 21:22:00,581,iOS,Monday,21,False
37013,1783,2026-03-28 06:01:00,217,Android,Saturday,6,True
37014,815,2026-05-28 10:20:00,572,Android,Thursday,10,False
37015,6853,2026-03-05 10:01:00,421,Android,Thursday,10,False
37016,9602,2026-03-16 00:36:00,112,iOS,Monday,0,False
37017,3113,2026-07-14 19:59:00,216,Android,Tuesday,19,False
37018,6984,2026-04-12 23:10:00,291,Web,Sunday,23,True
37019,4607,2026-06-30 20:42:00,30,Android,Tuesday,20,False
37020,9453,2026-04-11 20:23:00,478,iOS,Saturday,20,True
37021,7924,2026-03-05 10:14:00,148,Web,Thursday,10,False
37022,6426,2026-08-23 06:30:00,405,Android,Sunday,6,True
37023,6084,2026-04-25 10:52:00,115,Android,Saturday,10,True
37024,4015,2026-08-17 23:06:00,322,iOS,Monday,23,False
37025,5657,2026-07-24 17:39:00,939,Android,Friday,17,False
37026,4824,2026-07-06 17:45:00,30,Web,Monday,17,False
37027,5636,2026-06-13 14:26:00,396,Android,Saturday,14,True
37028,4004,2026-05-08 12:13:00,127,Android,Friday,12,False
37029,8681,2026-04-01 11:25:00,647,Android,Wednesday,11,False
37030,2174,2026-03-14 22:40:00,36,Android,Saturday,22,True
37031,9131,2026-06-19 06:54:00,106,Web,Friday,6,False
37032,940,2026-08-21 23:52:00,103,iOS,Friday,23,False
37033,6647,2026-05-17 12:30:00,30,iOS,Sunday,12,True
37034,4420,2026-06-20 19:02:00,90,iOS,Saturday,19,True
37035,5855,2026-06-25 19:19:00,495,Android,Thursday,19,False
37036,9161,2026-05-07 09:38:00,30,Android,Thursday,9,False
37037,376,2026-04-25 18:50:00,676,Android,Saturday,18,True
37038,9512,2026-04-12 15:20:00,206,iOS,Sunday,15,True
37039,7571,2026-05-16 21:31:00,216,iOS,Saturday,21,True
37040,8476,2026-06-14 07:45:00,418,Android,Sunday,7,True
37041,6042,2026-04-15 11:19:00,501,Web,Wednesday,11,False
37042,7365,2026-03-11 14:47:00,511,iOS,Wednesday,14,False
37043,4332,2026-04-15 06:29:00,118,Android,Wednesday,6,False
37044,8570,2026-05-03 12:04:00,859,iOS,Sunday,12,True
37045,6530,2026-04-18 07:13:00,442,iOS,Saturday,7,True
37046,4305,2026-07-03 13:57:00,849,Android,Friday,13,False
37047,4172,2026-06-23 11:20:00,324,Web,Tuesday,11,False
37048,4116,2026-05-14 17:16:00,348,Web,Thursday,17,False
37049,9260,2026-07-20 20:45:00,276,Web,Monday,20,False
37050,775,2026-03-06 20:15:00,395,Web,Friday,20,False
37051,7408,2026-07-09 11:46:00,227,Android,Thursday,11,False
37052,6728,2026-03-28 14:12:00,330,Android,Saturday,14,True
37053,7749,2026-04-14 12:05:00,968,Web,Tuesday,12,False
37054,6503,2026-05-21 18:23:00,654,Android,Thursday,18,False
37055,6030,2026-04-06 12:14:00,30,iOS,Monday,12,False
37056,4936,2026-05-15 00:50:00,30,Android,Friday,0,False
37057,722,2026-04-08 10:32:00,997,Web,Wednesday,10,False
37058,6823,2026-04-11 21:00:00,336,Android,Saturday,21,True
