user_id,signup_date,city,age_group,device_type,user_segment
8204,2025-04-24,Jaipur,35-44,Android,Power
8205,2025-10-22,Hyderabad,25-34,iOS,Power
8206,2025-06-28,Mumbai,18-24,iOS,Returning
8207,2025-05-08,Bangalore,25-34,iOS,Power
8208,2025-09-10,Chennai,18-24,Android,Power
8209,2025-12-27,Kolkata,25-34,Android,Returning
8210,2026-01-29,Jaipur,18-24,Android,Returning
8211,2026-01-13,Delhi NCR,35-44,Android,Returning
8212,2025-10-22,Mumbai,18-24,Android,Power
8213,2025-03-14,Mumbai,18-24,iOS,Power
8214,2025-04-02,Pune,25-34,Android,Power
8215,2025-11-11,Pune,45+,iOS,Returning
8216,2025-12-22,Bangalore,45+,Android,Returning
8217,2026-01-02,Bangalore,35-44,Android,Returning
8218,2025-11-15,Jaipur,18-24,Android,Returning
8219,2025-05-05,Ahmedabad,18-24,iOS,Returning
8220,2025-04-05,Delhi NCR,35-44,Web,Power
8221,2025-06-18,Pune,35-44,iOS,Returning
8222,2025-04-23,Hyderabad,25-34,Android,Power
8223,2025-09-11,Mumbai,25-34,iOS,Returning
8224,2025-09-20,Delhi NCR,18-24,Android,Power
8225,2025-05-19,Mumbai,35-44,iOS,Returning
8226,2025-12-20,Delhi NCR,18-24,Web,Returning
8227,2025-06-19,Hyderabad,25-34,iOS,Returning
8228,2026-01-05,Delhi NCR,45+,Android,Returning
8229,2025-04-12,Bangalore,35-44,iOS,Returning
8230,2026-02-26,Hyderabad,18-24,Web,New
8231,2026-02-03,Mumbai,18-24,Android,New
8232,2025-04-22,Pune,18-24,Android,Returning
8233,2025-10-26,Bangalore,25-34,Android,Returning
8234,2026-01-07,Bangalore,25-34,Android,Returning
8235,2025-08-15,Lucknow,18-24,Android,Returning
8236,2025-05-06,Delhi NCR,18-24,Android,Returning
8237,2025-08-25,Hyderabad,18-24,Android,Returning
8238,2025-08-27,Bangalore,45+,Android,Returning
8239,2025-04-30,Ahmedabad,35-44,iOS,Power
8240,2025-05-07,Kolkata,25-34,Android,Returning
8241,2025-08-09,Delhi NCR,45+,Web,Returning
8242,2026-02-18,Chennai,25-34,Android,New
8243,2025-03-07,Mumbai,35-44,iOS,Returning
8244,2025-03-12,Jaipur,25-34,Android,Returning
8245,2025-10-06,Delhi NCR,35-44,Android,Returning
8246,2025-12-06,Kolkata,18-24,Android,Returning
8247,2025-11-21,Delhi NCR,25-34,iOS,Power
8248,2025-11-17,Hyderabad,35-44,iOS,Power
8249,2026-01-14,Lucknow,18-24,iOS,Returning
8250,2026-01-16,Kolkata,18-24,Android,Returning
8251,2025-05-27,Mumbai,18-24,Android,Power
8252,2025-09-01,Hyderabad,18-24,iOS,Returning
8253,2025-08-26,Delhi NCR,18-24,Android,Returning
8254,2025-11-07,Bangalore,25-34,Android,Returning
8255,2025-06-19,Delhi NCR,18-24,Android,Returning
8256,2026-01-30,Delhi NCR,18-24,Android,Returning
8257,2025-06-10,Hyderabad,45+,Android,Power
8258,2025-11-23,Delhi NCR,25-34,Android,Power
8259,2025-04-22,Hyderabad,18-24,iOS,Returning
8260,2025-04-06,Delhi NCR,25-34,Android,Returning
8261,2025-11-06,Delhi NCR,35-44,Web,Power
8262,2025-05-29,Pune,35-44,Android,Power
8263,2025-05-24,Mumbai,18-24,Android,Returning
8264,2025-05-30,Bangalore,45+,iOS,Power
8265,2025-06-13,Bangalore,35-44,Web,Power
8266,2025-04-04,Bangalore,35-44,iOS,Returning
8267,2025-08-06,Chennai,18-24,iOS,Power
8268,2025-04-07,Delhi NCR,18-24,iOS,Returning
8269,2025-08-02,Delhi NCR,25-34,iOS,Returning
8270,2025-07-29,Ahmedabad,18-24,iOS,Returning
8271,2026-01-20,Lucknow,18-24,Web,Returning
8272,2026-02-03,Mumbai,18-24,Android,New
8273,2026-02-02,Hyderabad,35-44,Web,New
8274,2025-08-23,Delhi NCR,18-24,Android,Returning
8275,2025-12-08,Delhi NCR,18-24,Web,Returning
8276,2025-09-12,Delhi NCR,45+,Android,Returning
8277,2025-09-15,Hyderabad,18-24,Android,Returning
8278,2025-08-25,Delhi NCR,25-34,Web,Power
8279,2025-09-13,Ahmedabad,25-34,Android,Returning
8280,2025-05-16,Bangalore,45+,iOS,Power
8281,2025-07-15,Delhi NCR,35-44,Android,Power
8282,2025-11-24,Pune,25-34,Android,Returning
8283,2026-02-13,Mumbai,45+,Web,New
8284,2025-05-26,Bangalore,25-34,Android,Power
8285,2025-10-17,Delhi NCR,25-34,iOS,Returning
8286,2026-02-03,Delhi NCR,18-24,Android,New
8287,2025-03-14,Delhi NCR,25-34,iOS,Returning
8288,2026-02-17,Mumbai,25-34,iOS,New
8289,2025-12-19,Mumbai,25-34,iOS,Returning
8290,2025-10-19,Mumbai,25-34,Web,Power
8291,2025-11-15,Lucknow,18-24,Android,Power
8292,2025-07-24,Mumbai,25-34,iOS,Power
8293,2025-09-05,Mumbai,35-44,iOS,Returning
8294,2025-05-23,Lucknow,18-24,Android,Power
8295,2025-10-19,Hyderabad,25-34,Android,Returning
8296,2026-02-07,Bangalore,25-34,iOS,New
8297,2025-06-05,Mumbai,45+,iOS,Power
8298,2025-09-21,Chennai,18-24,Android,Returning
8299,2025-11-14,Mumbai,25-34,Android,Returning
8300,2025-05-26,Chennai,18-24,Android,Returning
8301,2025-03-13,Lucknow,25-34,Android,Returning
8302,2025-07-09,Hyderabad,18-24,Android,Returning
8303,2026-02-11,Delhi NCR,25-34,Android,New
8304,2025-07-02,Hyderabad,35-44,Android,Returning
8305,2025-11-04,Bangalore,18-24,Web,Returning
8306,2025-05-19,Hyderabad,35-44,iOS,Returning
8307,2025-05-23,Bangalore,25-34,Android,Returning
8308,2025-10-08,Chennai,18-24,Android,Returning
8309,2025-08-08,Hyderabad,25-34,iOS,Returning
8310,2026-01-21,Lucknow,25-34,iOS,Returning
8311,2025-09-28,Kolkata,18-24,iOS,Power
8312,2025-09-06,Delhi NCR,35-44,iOS,Returning
8313,2025-07-03,Chennai,35-44,Android,Power
8314,2025-10-18,Delhi NCR,35-44,Android,Power
8315,2026-01-14,Pune,25-34,iOS,Returning
8316,2026-01-10,Mumbai,18-24,Android,Returning
8317,2025-09-16,Bangalore,35-44,Android,Returning
8318,2025-11-15,Pune,25-34,Android,Power
8319,2025-07-28,Delhi NCR,35-44,Android,Returning
8320,2025-10-06,Kolkata,35-44,iOS,Power
8321,2025-12-19,Hyderabad,35-44,Android,Returning
8322,2025-04-05,Bangalore,25-34,Android,Returning
8323,2025-06-01,Bangalore,45+,iOS,Returning
8324,2025-06-27,Ahmedabad,25-34,Web,Returning
8325,2025-08-27,Delhi NCR,25-34,iOS,Returning
8326,2025-12-21,Chennai,25-34,iOS,Returning
8327,2025-10-02,Chennai,18-24,Android,Power
8328,2025-06-28,Ahmedabad,25-34,Android,Returning
8329,2025-06-12,Chennai,35-44,Android,Returning
8330,2026-02-03,Hyderabad,18-24,Android,New
8331,2025-10-12,Ahmedabad,25-34,Android,Power
8332,2025-11-22,Kolkata,25-34,Android,Returning
8333,2025-05-27,Chennai,25-34,iOS,Returning
8334,2026-01-09,Mumbai,25-34,Web,Returning
8335,2025-10-01,Delhi NCR,45+,iOS,Power
8336,2025-11-17,Hyderabad,18-24,Android,Returning
8337,2025-12-02,Bangalore,35-44,iOS,Returning
8338,2025-10-11,Delhi NCR,35-44,Android,Returning
8339,2025-07-31,Mumbai,25-34,iOS,Returning
8340,2025-07-11,Hyderabad,18-24,Android,Power
8341,2025-08-30,Delhi NCR,25-34,Android,Returning
8342,2025-06-23,Delhi NCR,45+,iOS,Returning
8343,2026-02-20,Bangalore,25-34,iOS,New
8344,2025-12-12,Pune,25-34,Web,Returning
8345,2026-01-08,Bangalore,45+,Android,Returning
8346,2025-06-05,Delhi NCR,35-44,iOS,Power
8347,2025-07-18,Mumbai,25-34,Android,Power
8348,2026-01-09,Bangalore,45+,Android,Returning
8349,2025-08-27,Pune,18-24,iOS,Returning
8350,2026-01-26,Chennai,35-44,iOS,Returning
8351,2025-05-14,Delhi NCR,25-34,iOS,Returning
8352,2025-07-14,Bangalore,25-34,Android,Returning
8353,2025-10-21,Kolkata,25-34,Android,Returning
8354,2025-11-01,Mumbai,18-24,Android,Returning
8355,2025-04-09,Hyderabad,25-34,Android,Returning
8356,2025-06-27,Delhi NCR,18-24,iOS,Returning
8357,2025-08-21,Mumbai,18-24,Android,Power
8358,2025-04-12,Mumbai,25-34,iOS,Power
8359,2025-08-03,Hyderabad,35-44,iOS,Returning
8360,2025-11-18,Mumbai,18-24,iOS,Returning
8361,2025-04-06,Mumbai,25-34,Android,Returning
8362,2025-10-19,Delhi NCR,35-44,Android,Returning
8363,2025-04-12,Mumbai,18-24,Android,Power
8364,2025-10-13,Bangalore,45+,Android,Power
8365,2025-10-31,Mumbai,35-44,iOS,Returning
8366,2025-11-27,Delhi NCR,18-24,Web,Power
8367,2025-10-23,Pune,45+,iOS,Returning
8368,2025-11-30,Hyderabad,25-34,iOS,Returning
8369,2025-11-29,Bangalore,18-24,iOS,Power
8370,2025-12-28,Mumbai,25-34,Android,Returning
8371,2026-01-31,Hyderabad,25-34,Android,New
8372,2025-08-03,Mumbai,25-34,Android,Power
8373,2026-02-17,Mumbai,35-44,Web,New
8374,2025-04-02,Chennai,18-24,Android,Returning
8375,2025-05-08,Ahmedabad,45+,Android,Power
8376,2025-10-22,Bangalore,35-44,Web,Returning
8377,2025-05-12,Mumbai,35-44,Android,Returning
8378,2025-09-09,Ahmedabad,18-24,iOS,Returning
8379,2025-08-05,Mumbai,25-34,iOS,Returning
8380,2026-02-05,Kolkata,35-44,Android,New
8381,2025-11-22,Bangalore,35-44,iOS,Returning
8382,2025-03-10,Delhi NCR,45+,Android,Returning
8383,2025-10-13,Hyderabad,45+,iOS,Returning
8384,2025-04-21,Jaipur,25-34,Android,Returning
8385,2025-09-08,Ahmedabad,35-44,Android,Returning
8386,2026-01-31,Bangalore,18-24,iOS,New
8387,2025-10-09,Chennai,25-34,Android,Power
8388,2025-04-19,Hyderabad,18-24,iOS,Returning
8389,2025-03-15,Chennai,35-44,Android,Power
8390,2026-01-18,Kolkata,45+,iOS,Returning
8391,2025-05-06,Mumbai,18-24,Android,Power
8392,2025-08-05,Delhi NCR,25-34,Web,Returning
8393,2025-04-05,Jaipur,45+,Android,Power
8394,2025-08-21,Jaipur,25-34,Android,Returning
8395,2025-09-22,Mumbai,25-34,iOS,Returning
8396,2025-12-27,Delhi NCR,25-34,Web,Returning
8397,2025-07-01,Lucknow,25-34,Web,Returning
8398,2025-06-16,Bangalore,45+,Android,Returning
8399,2025-09-30,Hyderabad,25-34,iOS,Power
8400,2025-07-29,Mumbai,18-24,Android,Returning
8401,2025-04-13,Ahmedabad,18-24,iOS,Returning
8402,2025-09-16,Delhi NCR,18-24,Android,Power
8403,2026-01-29,Delhi NCR,25-34,Android,Returning
8404,2025-07-12,Delhi NCR,45+,Web,Power
8405,2025-05-23,Ahmedabad,35-44,Web,Returning
8406,2026-01-31,Chennai,45+,iOS,New
8407,2025-08-18,Pune,45+,iOS,Power
8408,2025-04-01,Delhi NCR,25-34,iOS,Returning
8409,2025-06-18,Ahmedabad,25-34,Android,Power
8410,2025-05-24,Pune,25-34,iOS,Returning
8411,2025-05-01,Pune,18-24,iOS,Power
8412,2025-04-14,Lucknow,25-34,Android,Returning
8413,2025-04-12,Delhi NCR,25-34,iOS,Power
8414,2025-03-20,Hyderabad,25-34,iOS,Returning
8415,2025-05-11,Ahmedabad,25-34,Web,Power
8416,2025-12-04,Pune,25-34,Android,Returning
8417,2025-10-03,Hyderabad,25-34,iOS,Returning
8418,2025-06-25,Mumbai,25-34,Web,Power
8419,2025-04-14,Chennai,18-24,Android,Returning
8420,2025-05-22,Bangalore,25-34,iOS,Returning
8421,2025-03-04,Delhi NCR,25-34,Web,Power
8422,2025-08-15,Ahmedabad,35-44,iOS,Returning
8423,2026-01-16,Delhi NCR,18-24,Web,Returning
8424,2025-03-10,Bangalore,25-34,Android,Returning
8425,2026-02-01,Chennai,25-34,Android,New
8426,2026-02-12,Bangalore,18-24,Android,New
8427,2025-10-25,Mumbai,25-34,iOS,Power
8428,2025-09-14,Bangalore,25-34,Android,Returning
8429,2025-06-30,Mumbai,25-34,iOS,Returning
8430,2025-12-15,Delhi NCR,18-24,Android,Returning
8431,2025-07-13,Mumbai,25-34,Web,Power
8432,2025-08-09,Delhi NCR,18-24,Android,Returning
8433,2025-06-26,Delhi NCR,25-34,iOS,Power
8434,2025-05-03,Hyderabad,35-44,iOS,Returning
8435,2025-07-30,Ahmedabad,18-24,iOS,Returning
8436,2025-07-29,Hyderabad,25-34,Android,Power
8437,2025-09-24,Chennai,25-34,Web,Power
8438,2025-12-22,Delhi NCR,25-34,Android,Returning
8439,2025-12-06,Pune,25-34,Android,Returning
8440,2025-06-07,Hyderabad,25-34,iOS,Returning
8441,2025-12-22,Bangalore,18-24,iOS,Returning
8442,2025-11-22,Delhi NCR,18-24,Android,Returning
8443,2025-03-19,Delhi NCR,25-34,iOS,Power
8444,2025-07-28,Hyderabad,18-24,Android,Power
8445,2025-09-21,Bangalore,18-24,Android,Power
8446,2025-11-27,Ahmedabad,25-34,Android,Returning
8447,2025-09-08,Delhi NCR,18-24,Web,Power
8448,2025-09-17,Mumbai,18-24,iOS,Returning
8449,2025-11-06,Hyderabad,18-24,Android,Power
8450,2025-07-24,Ahmedabad,18-24,Android,Returning
8451,2026-01-29,Delhi NCR,35-44,Android,Returning
8452,2026-02-18,Hyderabad,18-24,iOS,New
8453,2025-03-23,Delhi NCR,35-44,Android,Power
8454,2025-10-22,Hyderabad,25-34,Android,Power
8455,2025-11-16,Pune,25-34,Android,Returning
8456,2026-02-02,Kolkata,18-24,iOS,New
8457,2025-07-17,Mumbai,45+,Android,Power
8458,2026-02-27,Delhi NCR,35-44,Android,New
8459,2025-03-07,Hyderabad,18-24,iOS,Power
8460,2025-11-20,Mumbai,18-24,Android,Returning
8461,2026-02-08,Chennai,25-34,iOS,New
8462,2026-01-02,Bangalore,45+,Android,Returning
8463,2025-09-02,Delhi NCR,25-34,Android,Power
8464,2025-03-25,Kolkata,25-34,Android,Power
8465,2025-03-17,Delhi NCR,18-24,iOS,Power
8466,2026-02-09,Lucknow,25-34,Android,New
8467,2025-06-19,Kolkata,18-24,Android,Returning
8468,2025-04-18,Chennai,25-34,Android,Power
8469,2026-01-22,Mumbai,18-24,Android,Returning
8470,2025-10-04,Ahmedabad,18-24,Android,Power
8471,2026-02-04,Pune,25-34,iOS,New
8472,2025-10-31,Delhi NCR,25-34,Android,Power
8473,2026-02-03,Bangalore,25-34,Android,New
8474,2025-09-13,Delhi NCR,35-44,Android,Returning
8475,2025-04-12,Lucknow,18-24,Android,Returning
8476,2025-07-19,Kolkata,25-34,Android,Returning
8477,2026-02-28,Jaipur,35-44,Android,New
8478,2025-04-28,Pune,35-44,Android,Returning
8479,2025-06-13,Bangalore,35-44,iOS,Returning
8480,2026-02-16,Delhi NCR,18-24,iOS,New
8481,2026-01-12,Delhi NCR,18-24,Android,Returning
8482,2025-04-22,Mumbai,25-34,iOS,Returning
8483,2025-05-14,Hyderabad,25-34,Web,Returning
8484,2025-04-03,Ahmedabad,18-24,Android,Returning
8485,2025-11-27,Lucknow,25-34,Android,Power
8486,2025-06-13,Delhi NCR,25-34,Web,Returning
8487,2025-05-27,Chennai,25-34,iOS,Returning
8488,2025-03-07,Hyderabad,18-24,iOS,Returning
8489,2025-08-08,Bangalore,18-24,iOS,Returning
8490,2025-08-28,Chennai,18-24,Android,Power
8491,2025-09-07,Delhi NCR,25-34,iOS,Returning
8492,2025-04-26,Jaipur,18-24,iOS,Returning
8493,2025-12-22,Chennai,35-44,Android,Returning
8494,2025-11-17,Pune,18-24,iOS,Power
8495,2025-06-28,Delhi NCR,35-44,Web,Returning
8496,2025-09-21,Mumbai,25-34,iOS,Returning
8497,2025-08-13,Bangalore,18-24,Android,Returning
8498,2025-07-28,Pune,25-34,iOS,Returning
8499,2025-08-01,Jaipur,25-34,Android,Returning
8500,2026-02-13,Bangalore,25-34,Web,New
8501,2025-04-03,Pune,25-34,iOS,Returning
8502,2025-08-08,Bangalore,25-34,Android,Returning
8503,2026-01-21,Delhi NCR,25-34,Android,Returning
8504,2025-12-02,Pune,25-34,iOS,Returning
8505,2025-06-18,Pune,25-34,Android,Returning
8506,2025-06-20,Delhi NCR,18-24,Android,Power
8507,2025-07-28,Delhi NCR,35-44,Android,Returning
8508,2025-05-02,Bangalore,35-44,iOS,Returning
8509,2025-09-10,Delhi NCR,45+,Android,Returning
8510,2025-10-15,Ahmedabad,18-24,iOS,Returning
8511,2025-09-04,Hyderabad,35-44,Android,Returning
8512,2025-12-14,Mumbai,35-44,Android,Returning
8513,2025-08-25,Delhi NCR,25-34,Android,Power
8514,2026-02-14,Jaipur,25-34,Android,New
8515,2025-05-13,Pune,45+,Web,Returning
8516,2025-04-16,Pune,45+,Web,Returning
8517,2025-04-10,Mumbai,25-34,Android,Power
8518,2025-07-30,Ahmedabad,25-34,Android,Power
8519,2025-08-05,Bangalore,35-44,Web,Returning
8520,2025-09-13,Chennai,18-24,Android,Power
8521,2025-04-05,Jaipur,18-24,Android,Returning
8522,2025-05-25,Mumbai,45+,Android,Returning
8523,2025-04-30,Bangalore,35-44,iOS,Returning
8524,2025-10-06,Mumbai,45+,Android,Power
8525,2025-06-11,Bangalore,25-34,iOS,Returning
8526,2026-02-25,Delhi NCR,25-34,Android,New
8527,2025-12-01,Ahmedabad,45+,Android,Power
8528,2025-12-31,Bangalore,25-34,Android,Returning
8529,2025-04-24,Hyderabad,35-44,Web,Power
8530,2026-02-13,Kolkata,25-34,Web,New
8531,2025-07-17,Lucknow,18-24,iOS,Returning
8532,2026-01-31,Bangalore,18-24,Android,New
8533,2025-10-01,Bangalore,25-34,Android,Power
8534,2025-06-29,Mumbai,25-34,Android,Returning
8535,2025-06-04,Mumbai,18-24,Android,Returning
8536,2025-12-12,Hyderabad,25-34,Web,Returning
8537,2025-05-16,Mumbai,25-34,Android,Power
8538,2025-09-29,Bangalore,35-44,iOS,Returning
8539,2025-05-28,Mumbai,18-24,Android,Power
8540,2025-05-26,Hyderabad,25-34,iOS,Returning
8541,2026-01-03,Bangalore,18-24,iOS,Returning
8542,2025-08-27,Mumbai,18-24,Android,Returning
8543,2025-11-28,Delhi NCR,18-24,Android,Power
8544,2025-05-29,Hyderabad,25-34,Android,Power
8545,2025-09-24,Chennai,18-24,Web,Returning
8546,2025-05-30,Bangalore,18-24,Android,Returning
8547,2025-09-01,Pune,18-24,Android,Returning
8548,2025-03-07,Mumbai,45+,iOS,Returning
8549,2025-12-14,Mumbai,45+,Android,Returning
8550,2025-10-01,Mumbai,18-24,Android,Returning
8551,2025-07-06,Hyderabad,25-34,Android,Power
8552,2025-05-16,Chennai,45+,Android,Returning
8553,2025-07-13,Mumbai,18-24,Android,Returning
8554,2026-02-11,Hyderabad,18-24,iOS,New
8555,2025-12-18,Bangalore,18-24,Android,Returning
8556,2025-08-24,Lucknow,45+,Android,Returning
8557,2026-02-12,Chennai,35-44,Android,New
8558,2026-02-10,Chennai,18-24,Android,New
8559,2025-07-25,Hyderabad,18-24,Android,Power
8560,2025-04-09,Lucknow,45+,Android,Returning
8561,2025-11-01,Lucknow,25-34,Android,Returning
8562,2025-11-20,Hyderabad,25-34,Android,Returning
8563,2026-01-26,Bangalore,18-24,Android,Returning
8564,2025-12-07,Bangalore,35-44,Android,Returning
8565,2025-08-17,Bangalore,18-24,Android,Returning
8566,2025-04-05,Hyderabad,35-44,Android,Returning
8567,2025-08-11,Delhi NCR,18-24,Android,Returning
8568,2025-03-22,Ahmedabad,18-24,iOS,Power
8569,2025-03-25,Bangalore,25-34,iOS,Returning
8570,2026-02-18,Kolkata,35-44,iOS,New
8571,2025-03-19,Bangalore,25-34,Web,Returning
8572,2025-07-26,Chennai,18-24,Web,Returning
8573,2025-06-21,Delhi NCR,25-34,Android,Power
8574,2025-07-22,Hyderabad,25-34,Android,Power
8575,2025-12-11,Bangalore,35-44,Web,Returning
8576,2026-02-22,Delhi NCR,25-34,Android,New
8577,2025-06-02,Ahmedabad,18-24,iOS,Returning
8578,2025-07-17,Mumbai,25-34,Web,Returning
8579,2026-02-13,Bangalore,25-34,iOS,New
8580,2026-02-17,Delhi NCR,45+,Android,New
8581,2025-05-14,Kolkata,25-34,iOS,Returning
8582,2025-07-03,Delhi NCR,25-34,Android,Returning
8583,2026-02-08,Hyderabad,25-34,Web,New
8584,2025-09-04,Mumbai,25-34,Android,Power
8585,2025-07-16,Bangalore,25-34,Android,Returning
8586,2025-06-01,Ahmedabad,25-34,iOS,Returning
8587,2025-05-17,Mumbai,35-44,Android,Returning
8588,2025-05-08,Chennai,25-34,Android,Power
8589,2025-10-18,Delhi NCR,18-24,Android,Returning
8590,2025-05-22,Bangalore,18-24,Android,Power
8591,2025-09-29,Hyderabad,25-34,Web,Power
8592,2025-12-25,Hyderabad,18-24,Android,Returning
8593,2025-10-15,Hyderabad,25-34,Android,Returning
8594,2025-11-29,Hyderabad,25-34,iOS,Returning
8595,2025-04-18,Delhi NCR,25-34,Android,Returning
8596,2025-06-15,Bangalore,35-44,Android,Returning
8597,2025-11-18,Mumbai,25-34,Android,Returning
8598,2026-01-05,Pune,45+,Android,Returning
8599,2025-06-17,Kolkata,25-34,Android,Power
8600,2025-11-20,Delhi NCR,25-34,Android,Returning
8601,2025-08-15,Delhi NCR,18-24,iOS,Power
8602,2025-05-04,Mumbai,25-34,Android,Power
8603,2025-07-18,Lucknow,18-24,iOS,Power
8604,2025-07-07,Pune,25-34,iOS,Returning
8605,2026-02-03,Delhi NCR,25-34,Android,New
8606,2025-10-31,Bangalore,25-34,Web,Power
8607,2025-08-31,Delhi NCR,18-24,Android,Power
8608,2025-08-14,Hyderabad,25-34,iOS,Returning
8609,2025-05-03,Chennai,25-34,Android,Power
8610,2025-06-19,Bangalore,25-34,Android,Power
8611,2025-10-30,Kolkata,45+,Web,Power
8612,2026-01-29,Bangalore,35-44,Web,Returning
8613,2025-04-20,Mumbai,18-24,Android,Returning
8614,2025-05-20,Hyderabad,25-34,Android,Returning
8615,2025-11-15,Bangalore,25-34,Web,Power
8616,2025-07-20,Jaipur,35-44,iOS,Returning
8617,2025-06-01,Bangalore,35-44,Android,Returning
8618,2025-07-12,Bangalore,18-24,Android,Power
8619,2025-06-18,Chennai,35-44,iOS,Returning
8620,2026-02-05,Bangalore,18-24,Web,New
8621,2025-11-12,Delhi NCR,35-44,Web,Returning
8622,2025-08-22,Lucknow,18-24,Android,Power
8623,2025-03-19,Delhi NCR,18-24,iOS,Power
8624,2026-02-04,Delhi NCR,35-44,Android,New
8625,2025-08-26,Kolkata,25-34,iOS,Returning
8626,2025-05-17,Mumbai,45+,iOS,Power
8627,2025-11-05,Delhi NCR,18-24,Android,Power
8628,2025-03-28,Hyderabad,25-34,iOS,Returning
8629,2026-01-23,Mumbai,35-44,Android,Returning
8630,2025-05-23,Lucknow,18-24,Android,Power
8631,2025-10-15,Bangalore,18-24,Android,Returning
8632,2025-07-17,Hyderabad,18-24,iOS,Power
8633,2025-04-15,Mumbai,45+,Android,Power
8634,2025-04-07,Delhi NCR,35-44,Android,Returning
8635,2025-08-31,Hyderabad,25-34,Android,Returning
8636,2025-03-04,Hyderabad,18-24,iOS,Returning
8637,2025-12-05,Pune,18-24,Android,Returning
8638,2026-01-07,Delhi NCR,25-34,iOS,Returning
8639,2025-03-18,Chennai,45+,Web,Returning
8640,2025-03-11,Delhi NCR,25-34,Android,Returning
8641,2025-07-09,Hyderabad,25-34,iOS,Returning
8642,2025-06-07,Hyderabad,25-34,Android,Returning
8643,2025-05-18,Mumbai,45+,Android,Returning
8644,2025-11-21,Hyderabad,25-34,Android,Returning
8645,2025-12-04,Mumbai,45+,Android,Returning
8646,2026-02-14,Bangalore,18-24,Web,New
8647,2025-11-20,Chennai,35-44,Web,Returning
8648,2025-09-17,Mumbai,25-34,Web,Power
8649,2026-01-31,Jaipur,25-34,Web,New
8650,2025-11-07,Bangalore,25-34,Android,Power
8651,2025-11-14,Jaipur,18-24,Android,Returning
8652,2025-03-02,Mumbai,18-24,Android,Returning
8653,2025-10-22,Jaipur,45+,iOS,Power
8654,2025-12-07,Mumbai,18-24,Android,Returning
8655,2025-06-03,Bangalore,45+,Web,Returning
8656,2025-06-30,Jaipur,25-34,iOS,Returning
8657,2025-07-30,Delhi NCR,25-34,iOS,Power
8658,2025-04-29,Mumbai,45+,Android,Power
8659,2025-09-16,Pune,35-44,Android,Returning
8660,2025-05-26,Hyderabad,25-34,Android,Power
8661,2026-01-01,Bangalore,18-24,Web,Returning
8662,2025-12-01,Mumbai,35-44,Android,Returning
8663,2025-04-04,Chennai,35-44,iOS,Power
8664,2025-08-19,Mumbai,35-44,Web,Returning
8665,2025-10-29,Jaipur,35-44,Android,Power
8666,2025-10-16,Chennai,18-24,Android,Power
8667,2025-10-13,Chennai,35-44,Android,Power
8668,2025-07-15,Delhi NCR,18-24,iOS,Power
8669,2025-05-31,Ahmedabad,18-24,Web,Power
8670,2026-01-10,Hyderabad,18-24,Android,Returning
8671,2025-11-03,Kolkata,18-24,Android,Power
8672,2025-08-11,Delhi NCR,25-34,Android,Returning
8673,2025-08-22,Pune,18-24,iOS,Power
8674,2025-03-02,Hyderabad,18-24,Android,Power
8675,2025-04-12,Mumbai,18-24,iOS,Returning
8676,2025-09-01,Bangalore,25-34,Android,Returning
8677,2025-12-13,Delhi NCR,25-34,iOS,Returning
8678,2025-12-16,Delhi NCR,25-34,Android,Returning
8679,2025-05-10,Bangalore,35-44,Android,Returning
8680,2025-05-24,Bangalore,25-34,Web,Returning
8681,2026-02-08,Hyderabad,25-34,Android,New
8682,2025-09-11,Hyderabad,45+,Android,Returning
8683,2026-02-14,Mumbai,18-24,iOS,New
8684,2025-08-02,Pune,25-34,iOS,Power
8685,2026-01-12,Jaipur,25-34,Android,Returning
8686,2025-12-05,Delhi NCR,35-44,Android,Returning
8687,2025-10-03,Mumbai,35-44,Android,Returning
8688,2025-08-25,Hyderabad,18-24,Android,Returning
8689,2025-04-29,Chennai,35-44,Android,Power
8690,2025-10-01,Chennai,35-44,Web,Returning
8691,2025-10-11,Hyderabad,18-24,iOS,Returning
8692,2025-12-22,Mumbai,18-24,Android,Returning
8693,2025-06-14,Kolkata,35-44,Android,Returning
8694,2025-04-01,Bangalore,18-24,Android,Returning
8695,2026-02-20,Delhi NCR,18-24,Android,New
8696,2025-10-31,Mumbai,18-24,iOS,Power
8697,2025-11-20,Bangalore,18-24,Android,Power
8698,2025-10-03,Hyderabad,18-24,Android,Power
8699,2025-10-06,Chennai,25-34,Android,Power
8700,2025-03-13,Jaipur,18-24,Android,Returning
8701,2025-07-01,Mumbai,45+,Android,Power
8702,2025-07-03,Lucknow,18-24,iOS,Returning
8703,2025-03-29,Chennai,25-34,Android,Power
8704,2026-01-17,Bangalore,45+,Android,Returning
8705,2025-11-26,Ahmedabad,35-44,Android,Power
8706,2025-07-18,Chennai,25-34,iOS,Returning
8707,2026-02-23,Delhi NCR,25-34,Android,New
8708,2025-07-30,Ahmedabad,25-34,Android,Returning
8709,2025-08-07,Chennai,45+,Android,Returning
8710,2025-12-24,Chennai,18-24,Android,Returning
8711,2025-11-21,Ahmedabad,25-34,Android,Returning
8712,2026-02-17,Bangalore,35-44,Android,New
8713,2025-07-07,Chennai,25-34,Android,Power
8714,2025-04-13,Pune,35-44,Android,Returning
8715,2025-06-16,Bangalore,25-34,Android,Returning
8716,2025-03-29,Mumbai,18-24,iOS,Power
8717,2025-10-17,Pune,25-34,iOS,Power
8718,2025-07-22,Mumbai,25-34,Android,Returning
